time,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x
286,0.193739,-0.392674,1.792,0.139931,-0.358432,1.792,0.061664,-0.358432,1.792,-0.007307,-0.26873,1.92,-0.012548,-0.153426,1.92,0.228542,-0.384034,1.92,0.333364,-0.321141,1.92,0.427704,-0.258248,1.92,0.087033,-0.195355,1.92,0.039863,-0.195355,1.92,0.013657,-0.032881,1.92,-0.037981,0.146873,2.176,0.143149,-0.208378,2.048,0.204645,-0.051844,2.048,0.158036,0.099353,2.176,0.183956,-0.407349,1.792,0.203523,-0.407349,1.792,0.135039,-0.41224,1.792,-0.471934,-0.640119,2.816,0.235255,0.129053,2.176,0.235255,0.117173,2.176,0.134276,0.111233,2.176,-0.024566,0.182957,2.048,-0.052518,0.177366,2.048,-0.046928,0.149414,2.048
287,nan,nan,nan,0.144822,-0.358432,1.792,0.066555,-0.358432,1.792,0.003175,-0.273971,1.92,-0.007307,-0.153426,1.92,0.218198,-0.358432,1.792,0.338605,-0.321141,1.92,0.438186,-0.258248,1.92,0.092274,-0.195355,1.92,0.045104,-0.195355,1.92,0.018898,-0.032881,1.92,-0.026101,0.146873,2.176,0.14874,-0.208378,2.048,0.210235,-0.051844,2.048,0.158036,0.099353,2.176,0.188848,-0.407349,1.792,nan,nan,nan,0.144822,-0.417132,1.792,-0.471934,-0.640119,2.816,0.235255,0.129053,2.176,0.235255,0.117173,2.176,0.134276,0.105293,2.176,-0.007794,0.182957,2.048,-0.041337,0.171776,2.048,-0.030156,0.149414,2.048
288,0.203523,-0.392674,1.792,0.149714,-0.358432,1.792,0.071447,-0.363323,1.792,0.008416,-0.273971,1.92,-0.002066,-0.153426,1.92,0.227981,-0.358432,1.792,0.343846,-0.321141,1.92,0.443427,-0.258248,1.92,0.097515,-0.195355,1.92,0.050345,-0.195355,1.92,0.024139,-0.032881,1.92,-0.007794,0.138233,2.048,0.15433,-0.208378,2.048,0.210235,-0.046254,2.048,0.158036,0.099353,2.176,0.193739,-0.407349,1.792,0.218198,-0.407349,1.792,0.149714,-0.417132,1.792,-0.471934,-0.640119,2.816,0.229315,0.129053,2.176,0.229315,0.117173,2.176,nan,nan,nan,0.008977,0.177366,2.048,nan,nan,nan,-0.007794,0.149414,2.048
289,nan,nan,nan,0.154606,-0.358432,1.792,0.071447,-0.363323,1.792,0.013657,-0.273971,1.92,0.003175,-0.153426,1.92,0.249507,-0.384034,1.92,0.349087,-0.321141,1.92,0.448668,-0.258248,1.92,0.102756,-0.195355,1.92,0.055586,-0.195355,1.92,0.029381,-0.032881,1.92,0.008977,0.132642,2.048,0.149926,-0.195355,1.92,0.215826,-0.046254,2.048,0.158036,0.099353,2.176,0.198631,-0.407349,1.792,nan,nan,nan,0.149714,-0.417132,1.792,-0.45656,-0.640119,2.816,0.229315,0.129053,2.176,0.229315,0.117173,2.176,nan,nan,nan,0.025749,0.177366,2.048,nan,nan,nan,0.008977,0.149414,2.048
290,0.213306,-0.392674,1.792,0.154606,-0.358432,1.792,0.076339,-0.363323,1.792,0.013657,-0.273971,1.92,0.008416,-0.153426,1.92,0.232873,-0.358432,1.792,0.354328,-0.321141,1.92,0.453909,-0.258248,1.92,0.107997,-0.195355,1.92,0.060827,-0.195355,1.92,0.039863,-0.032881,1.92,0.025749,0.132642,2.048,0.155167,-0.195355,1.92,0.221416,-0.046254,2.048,0.163976,0.093413,2.176,0.184443,-0.378252,1.664,nan,nan,nan,0.154606,-0.41224,1.792,-0.441186,-0.640119,2.816,0.229315,0.129053,2.176,0.229315,0.117173,2.176,nan,nan,nan,0.04252,0.171776,2.048,nan,nan,nan,0.025749,0.143823,2.048
291,0.213306,-0.387782,1.792,0.159497,-0.358432,1.792,0.08123,-0.358432,1.792,0.018898,-0.273971,1.92,0.008416,-0.153426,1.92,0.237765,-0.358432,1.792,0.35957,-0.3159,1.92,0.45915,-0.258248,1.92,0.113238,-0.195355,1.92,0.066068,-0.195355,1.92,0.045104,-0.027639,1.92,0.04252,0.132642,2.048,0.160408,-0.195355,1.92,0.221416,-0.046254,2.048,0.163976,0.093413,2.176,0.203523,-0.402457,1.792,nan,nan,nan,0.159497,-0.41224,1.792,-0.418125,-0.640119,2.816,0.223375,0.129053,2.176,0.229315,0.117173,2.176,0.140216,0.105293,2.176,0.059292,0.171776,2.048,nan,nan,nan,0.04252,0.143823,2.048
292,0.218198,-0.387782,1.792,0.159497,-0.358432,1.792,0.08123,-0.358432,1.792,0.024139,-0.273971,1.92,0.013657,-0.153426,1.92,0.242656,-0.358432,1.792,0.35957,-0.3159,1.92,0.45915,-0.258248,1.92,0.113238,-0.195355,1.92,0.066068,-0.195355,1.92,0.050345,-0.027639,1.92,0.059292,0.132642,2.048,0.160408,-0.195355,1.92,0.221416,-0.046254,2.048,0.163976,0.093413,2.176,0.188985,-0.37371,1.664,nan,nan,nan,0.159497,-0.41224,1.792,-0.387377,-0.640119,2.816,0.223375,0.129053,2.176,0.223375,0.117173,2.176,0.140216,0.099353,2.176,nan,nan,nan,0.04252,0.166185,2.048,0.064882,0.143823,2.048
293,0.218198,-0.38289,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.024139,-0.273971,1.92,0.018898,-0.153426,1.92,0.242656,-0.358432,1.792,0.364811,-0.3159,1.92,0.45915,-0.258248,1.92,0.118479,-0.195355,1.92,0.071309,-0.195355,1.92,0.055586,-0.022398,1.92,0.076063,0.132642,2.048,0.165649,-0.195355,1.92,0.227007,-0.046254,2.048,0.163976,0.087473,2.176,0.193528,-0.37371,1.664,0.232873,-0.402457,1.792,0.159497,-0.41224,1.792,-0.348942,-0.640119,2.816,0.217435,0.129053,2.176,0.223375,0.117173,2.176,0.140216,0.099353,2.176,0.087244,0.166185,2.048,0.053701,0.166185,2.048,0.076063,0.149414,2.048
294,0.218198,-0.377999,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.024139,-0.26873,1.92,0.018898,-0.153426,1.92,0.247548,-0.358432,1.792,0.364811,-0.3159,1.92,0.464391,-0.258248,1.92,0.118479,-0.195355,1.92,0.071309,-0.190113,1.92,0.060827,-0.022398,1.92,0.087244,0.138233,2.048,0.165649,-0.190113,1.92,0.227007,-0.040663,2.048,0.169916,0.087473,2.176,0.193528,-0.369168,1.664,0.232873,-0.397565,1.792,0.164389,-0.407349,1.792,-0.295134,-0.640119,2.816,0.211495,0.129053,2.176,nan,nan,nan,0.140216,0.099353,2.176,nan,nan,nan,nan,nan,nan,0.092835,0.149414,2.048
295,0.218198,-0.377999,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.029381,-0.26873,1.92,0.018898,-0.148185,1.92,0.247548,-0.358432,1.792,0.364811,-0.3159,1.92,0.464391,-0.258248,1.92,0.12372,-0.190113,1.92,0.071309,-0.190113,1.92,0.066068,-0.017157,1.92,0.098425,0.138233,2.048,0.17089,-0.190113,1.92,0.227007,-0.040663,2.048,0.169916,0.081534,2.176,0.193528,-0.369168,1.664,0.232873,-0.397565,1.792,0.164389,-0.407349,1.792,nan,nan,nan,0.211495,0.129053,2.176,0.217435,0.117173,2.176,0.131968,0.093509,2.048,0.109606,0.166185,2.048,nan,nan,nan,0.098425,0.149414,2.048
296,nan,nan,nan,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.029381,-0.263489,1.92,0.024139,-0.148185,1.92,0.247548,-0.358432,1.792,0.364811,-0.3159,1.92,0.464391,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.190113,1.92,0.071309,-0.017157,1.92,0.104016,0.138233,2.048,0.17089,-0.190113,1.92,0.232597,-0.040663,2.048,0.169916,0.081534,2.176,0.188985,-0.369168,1.664,0.232873,-0.397565,1.792,0.159497,-0.407349,1.792,nan,nan,nan,0.205555,0.129053,2.176,nan,nan,nan,0.131968,0.087918,2.048,0.120787,0.166185,2.048,nan,nan,nan,0.109606,0.149414,2.048
297,0.218198,-0.373107,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.029381,-0.263489,1.92,0.024139,-0.148185,1.92,0.247548,-0.358432,1.792,0.364811,-0.321141,1.92,0.464391,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.190113,1.92,0.07655,-0.011916,1.92,0.115197,0.138233,2.048,0.17089,-0.190113,1.92,0.232597,-0.040663,2.048,0.169916,0.081534,2.176,0.188985,-0.364625,1.664,nan,nan,nan,0.159497,-0.407349,1.792,-0.06893,-0.611023,2.688,0.205555,0.134993,2.176,nan,nan,nan,0.131968,0.087918,2.048,0.126378,0.166185,2.048,0.092835,0.166185,2.048,0.115197,0.149414,2.048
298,0.213306,-0.368215,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.029381,-0.258248,1.92,0.024139,-0.148185,1.92,0.247548,-0.358432,1.792,0.364811,-0.321141,1.92,0.45915,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.190113,1.92,0.07655,-0.006675,1.92,0.115197,0.138233,2.048,0.17089,-0.190113,1.92,0.232597,-0.040663,2.048,0.169916,0.075594,2.176,0.188985,-0.364625,1.664,0.227981,-0.392674,1.792,0.148105,-0.378252,1.664,nan,nan,nan,0.205555,0.134993,2.176,nan,nan,nan,0.131968,0.087918,2.048,0.126378,0.166185,2.048,0.092835,0.166185,2.048,0.120787,0.149414,2.048
299,0.213306,-0.368215,1.792,0.164389,-0.358432,1.792,0.086122,-0.358432,1.792,0.029381,-0.258248,1.92,0.024139,-0.148185,1.92,0.247548,-0.358432,1.792,0.364811,-0.321141,1.92,0.45915,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.006675,1.92,0.120787,0.143823,2.048,0.17089,-0.190113,1.92,0.232597,-0.035073,2.048,0.169916,0.075594,2.176,0.184443,-0.364625,1.664,0.227981,-0.392674,1.792,0.148105,-0.378252,1.664,nan,nan,nan,0.199615,0.134993,2.176,nan,nan,nan,0.131968,0.087918,2.048,0.131968,0.166185,2.048,0.098425,0.166185,2.048,0.126378,0.149414,2.048
300,0.208414,-0.368215,1.792,0.164389,-0.358432,1.792,0.086122,-0.35354,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.247548,-0.358432,1.792,0.364811,-0.326382,1.92,0.45915,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.006675,1.92,0.126378,0.143823,2.048,nan,nan,nan,0.232597,-0.035073,2.048,0.169916,0.075594,2.176,0.184443,-0.364625,1.664,0.223089,-0.392674,1.792,0.143563,-0.378252,1.664,nan,nan,nan,0.199615,0.134993,2.176,nan,nan,nan,0.131968,0.082328,2.048,0.131968,0.166185,2.048,0.098425,0.166185,2.048,0.126378,0.149414,2.048
301,0.208414,-0.373107,1.792,0.159497,-0.358432,1.792,0.08123,-0.35354,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.247548,-0.358432,1.792,0.364811,-0.326382,1.92,0.45915,-0.258248,1.92,0.12372,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.17089,-0.190113,1.92,0.232597,-0.035073,2.048,0.169916,0.069654,2.176,0.179901,-0.364625,1.664,0.202612,-0.364625,1.664,0.143563,-0.378252,1.664,0.134478,-0.378252,1.664,0.199615,0.134993,2.176,nan,nan,nan,0.131968,0.082328,2.048,0.131968,0.166185,2.048,0.098425,0.166185,2.048,0.126378,0.155004,2.048
302,0.188985,-0.346456,1.664,0.159497,-0.358432,1.792,0.08123,-0.358432,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.247548,-0.358432,1.792,0.364811,-0.326382,1.92,0.45915,-0.263489,1.92,0.12372,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.001434,1.92,nan,nan,nan,0.159497,-0.177439,1.792,0.238188,-0.035073,2.048,0.169916,0.069654,2.176,0.175358,-0.364625,1.664,0.218198,-0.392674,1.792,0.143563,-0.378252,1.664,0.166274,-0.378252,1.664,0.199615,0.134993,2.176,nan,nan,nan,0.137559,0.082328,2.048,0.131968,0.166185,2.048,nan,nan,nan,0.126378,0.155004,2.048
303,0.203523,-0.373107,1.792,0.159497,-0.358432,1.792,0.08123,-0.358432,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.242656,-0.358432,1.792,0.35957,-0.331623,1.92,0.45915,-0.263489,1.92,0.128961,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.176131,-0.190113,1.92,0.238188,-0.035073,2.048,0.169916,0.069654,2.176,0.175358,-0.364625,1.664,0.19807,-0.369168,1.664,0.13902,-0.382795,1.664,0.188985,-0.382795,1.664,0.205555,0.134993,2.176,0.211495,0.117173,2.176,0.137559,0.082328,2.048,0.131968,0.166185,2.048,0.098425,0.166185,2.048,0.126378,0.155004,2.048
304,0.203523,-0.377999,1.792,0.159497,-0.358432,1.792,0.076339,-0.358432,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.242656,-0.358432,1.792,0.35957,-0.331623,1.92,0.45915,-0.263489,1.92,0.128961,-0.190113,1.92,0.07655,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.176131,-0.190113,1.92,0.238188,-0.035073,2.048,0.175856,0.075594,2.176,0.170816,-0.369168,1.664,0.193528,-0.369168,1.664,0.13902,-0.382795,1.664,nan,nan,nan,0.211495,0.134993,2.176,nan,nan,nan,0.143149,0.082328,2.048,0.131968,0.166185,2.048,0.098425,0.166185,2.048,0.126378,0.155004,2.048
305,0.184443,-0.350999,1.664,0.159497,-0.358432,1.792,0.076339,-0.358432,1.792,0.029381,-0.253007,1.92,0.024139,-0.142944,1.92,0.242656,-0.363323,1.792,0.35957,-0.331623,1.92,0.45915,-0.263489,1.92,0.128961,-0.190113,1.92,0.07655,-0.184872,1.92,0.087033,-0.001434,1.92,0.126378,0.143823,2.048,0.176131,-0.190113,1.92,0.223301,-0.038122,1.92,0.181796,0.075594,2.176,0.170816,-0.369168,1.664,0.193528,-0.369168,1.664,0.13902,-0.387337,1.664,nan,nan,nan,0.217435,0.140933,2.176,0.223375,0.117173,2.176,0.158036,0.087473,2.176,0.131968,0.171776,2.048,0.098425,0.166185,2.048,0.126378,0.155004,2.048
306,0.184443,-0.355541,1.664,0.159497,-0.358432,1.792,0.076339,-0.358432,1.792,0.029381,-0.253007,1.92,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.35957,-0.331623,1.92,0.45915,-0.263489,1.92,0.128961,-0.190113,1.92,0.081792,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.176131,-0.190113,1.92,0.228542,-0.038122,1.92,0.181796,0.081534,2.176,0.166274,-0.369168,1.664,0.193528,-0.369168,1.664,0.134478,-0.387337,1.664,nan,nan,nan,0.223375,0.140933,2.176,0.229315,0.123113,2.176,0.158036,0.093413,2.176,0.131968,0.171776,2.048,0.098425,0.166185,2.048,0.126378,0.155004,2.048
307,0.184443,-0.355541,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.029381,-0.253007,1.92,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.35957,-0.331623,1.92,0.45915,-0.263489,1.92,0.128961,-0.190113,1.92,0.081792,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.181372,-0.190113,1.92,0.228542,-0.038122,1.92,nan,nan,nan,0.166274,-0.37371,1.664,0.193528,-0.37371,1.664,0.134478,-0.391879,1.664,nan,nan,nan,0.229315,0.146873,2.176,0.235255,0.129053,2.176,0.159921,0.093509,2.048,0.131968,0.171776,2.048,0.092835,0.166185,2.048,0.126378,0.155004,2.048
308,0.184443,-0.355541,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.029381,-0.253007,1.92,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.335598,-0.309515,1.792,0.45915,-0.263489,1.92,0.134202,-0.190113,1.92,0.081792,-0.184872,1.92,0.081792,-0.001434,1.92,nan,nan,nan,0.181372,-0.190113,1.92,0.233783,-0.038122,1.92,0.199615,0.093413,2.176,0.166274,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.391879,1.664,nan,nan,nan,0.221416,0.143823,2.048,0.247135,0.129053,2.176,0.175856,0.105293,2.176,0.126378,0.177366,2.048,0.092835,0.171776,2.048,0.126378,0.155004,2.048
309,0.184443,-0.360083,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.029381,-0.253007,1.92,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.335598,-0.314407,1.792,0.45915,-0.263489,1.92,0.134202,-0.190113,1.92,0.081792,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.186613,-0.190113,1.92,0.233783,-0.038122,1.92,0.205555,0.099353,2.176,0.161732,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.391879,1.664,nan,nan,nan,0.232597,0.149414,2.048,nan,nan,nan,0.171102,0.10469,2.048,0.126378,0.177366,2.048,nan,nan,nan,0.126378,0.155004,2.048
310,0.184443,-0.360083,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.029381,-0.253007,1.92,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.335598,-0.314407,1.792,0.45915,-0.263489,1.92,0.139444,-0.190113,1.92,0.081792,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.143823,2.048,0.186613,-0.190113,1.92,0.239024,-0.038122,1.92,0.199054,0.099099,2.048,0.161732,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.396421,1.664,nan,nan,nan,0.238188,0.155004,2.048,0.264954,0.146873,2.176,0.182283,0.11028,2.048,0.126378,0.177366,2.048,nan,nan,nan,0.126378,0.155004,2.048
311,0.184443,-0.360083,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.027422,-0.231248,1.792,0.029381,-0.142944,1.92,0.242656,-0.363323,1.792,0.335598,-0.314407,1.792,0.45915,-0.263489,1.92,0.139444,-0.184872,1.92,0.087033,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.149414,2.048,0.191855,-0.190113,1.92,0.239024,-0.032881,1.92,0.210235,0.11028,2.048,0.161732,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.396421,1.664,nan,nan,nan,0.249369,0.160595,2.048,nan,nan,nan,0.187873,0.121461,2.048,0.120787,0.182957,2.048,0.087244,0.171776,2.048,0.131968,0.155004,2.048
312,0.184443,-0.355541,1.664,0.159497,-0.358432,1.792,0.071447,-0.358432,1.792,0.027422,-0.231248,1.792,0.029381,-0.137702,1.92,0.242656,-0.363323,1.792,0.335598,-0.314407,1.792,0.45915,-0.263489,1.92,0.139444,-0.184872,1.92,0.087033,-0.184872,1.92,0.081792,-0.001434,1.92,0.126378,0.149414,2.048,0.191855,-0.190113,1.92,0.244265,-0.032881,1.92,0.215826,0.115871,2.048,0.161732,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.396421,1.664,nan,nan,nan,0.254959,0.166185,2.048,nan,nan,nan,0.193464,0.127052,2.048,0.120787,0.182957,2.048,nan,nan,nan,0.131968,0.155004,2.048
313,0.184443,-0.355541,1.664,0.159497,-0.358432,1.792,0.071447,-0.35354,1.792,0.027422,-0.231248,1.792,0.034622,-0.137702,1.92,0.247548,-0.363323,1.792,0.335598,-0.314407,1.792,0.45915,-0.263489,1.92,0.144685,-0.184872,1.92,0.087033,-0.179631,1.92,0.081792,-0.001434,1.92,0.126378,0.149414,2.048,0.197096,-0.184872,1.92,0.244265,-0.032881,1.92,0.221416,0.127052,2.048,0.161732,-0.37371,1.664,0.188985,-0.37371,1.664,0.134478,-0.396421,1.664,nan,nan,nan,0.26614,0.177366,2.048,0.271731,0.160595,2.048,0.204645,0.138233,2.048,0.120787,0.182957,2.048,nan,nan,nan,0.131968,0.155004,2.048
314,0.184443,-0.355541,1.664,0.148105,-0.332829,1.664,0.076339,-0.35354,1.792,0.027422,-0.226356,1.792,0.034622,-0.137702,1.92,0.247548,-0.358432,1.792,0.34049,-0.314407,1.792,0.45915,-0.263489,1.92,0.144685,-0.184872,1.92,0.092274,-0.179631,1.92,0.081792,-0.001434,1.92,0.126378,0.149414,2.048,0.197096,-0.184872,1.92,0.249507,-0.027639,1.92,0.227007,0.132642,2.048,0.161732,-0.37371,1.664,0.188985,-0.369168,1.664,0.13902,-0.391879,1.664,nan,nan,nan,0.254748,0.171522,1.92,0.277321,0.171776,2.048,0.210235,0.149414,2.048,0.115197,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
315,0.184443,-0.350999,1.664,0.148105,-0.332829,1.664,0.076339,-0.35354,1.792,0.027422,-0.226356,1.792,0.034622,-0.132461,1.92,0.247548,-0.358432,1.792,0.34049,-0.314407,1.792,0.45915,-0.263489,1.92,0.149926,-0.179631,1.92,0.092274,-0.179631,1.92,0.081792,0.003807,1.92,0.126378,0.149414,2.048,0.202337,-0.184872,1.92,0.249507,-0.022398,1.92,0.21806,0.134834,1.92,0.161732,-0.369168,1.664,0.188985,-0.369168,1.664,0.13902,-0.391879,1.664,nan,nan,nan,nan,nan,nan,0.282912,0.177366,2.048,0.202337,0.145317,1.92,0.115197,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
316,0.184443,-0.346456,1.664,0.148105,-0.332829,1.664,0.076339,-0.35354,1.792,0.027422,-0.221464,1.792,0.034622,-0.12722,1.92,0.247548,-0.358432,1.792,0.34049,-0.314407,1.792,0.45915,-0.263489,1.92,0.149926,-0.179631,1.92,0.092274,-0.17439,1.92,0.081792,0.003807,1.92,0.126378,0.149414,2.048,0.202337,-0.179631,1.92,0.254748,-0.022398,1.92,0.223301,0.140076,1.92,0.166274,-0.369168,1.664,0.188985,-0.369168,1.664,0.13902,-0.391879,1.664,nan,nan,nan,0.282912,0.194138,2.048,0.288502,0.182957,2.048,0.207578,0.155799,1.92,0.115197,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
317,0.184443,-0.346456,1.664,0.152647,-0.328287,1.664,0.075428,-0.323745,1.664,0.027422,-0.221464,1.792,0.034622,-0.12722,1.92,0.247548,-0.358432,1.792,0.34049,-0.314407,1.792,0.45915,-0.263489,1.92,0.155167,-0.17439,1.92,0.097515,-0.17439,1.92,0.081792,0.003807,1.92,0.126378,0.149414,2.048,0.207578,-0.179631,1.92,0.254748,-0.017157,1.92,0.223301,0.145317,1.92,0.166274,-0.369168,1.664,0.193528,-0.364625,1.664,0.13902,-0.387337,1.664,nan,nan,nan,nan,nan,nan,0.294093,0.188547,2.048,0.212819,0.16104,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
318,0.184443,-0.341914,1.664,0.152647,-0.328287,1.664,0.08123,-0.348648,1.792,0.027422,-0.221464,1.792,0.034622,-0.121979,1.92,0.25244,-0.358432,1.792,0.34049,-0.309515,1.792,0.45915,-0.263489,1.92,0.155167,-0.17439,1.92,0.097515,-0.169149,1.92,0.081792,0.003807,1.92,0.126378,0.149414,2.048,0.207578,-0.179631,1.92,0.254748,-0.017157,1.92,0.228542,0.145317,1.92,0.166274,-0.364625,1.664,0.193528,-0.364625,1.664,0.13902,-0.387337,1.664,nan,nan,nan,nan,nan,nan,0.294093,0.194138,2.048,0.212819,0.16104,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
319,0.184443,-0.341914,1.664,0.152647,-0.328287,1.664,0.079971,-0.323745,1.664,0.027422,-0.216573,1.792,0.034622,-0.116738,1.92,0.25244,-0.358432,1.792,0.34049,-0.309515,1.792,0.45915,-0.263489,1.92,0.155167,-0.169149,1.92,0.102756,-0.163908,1.92,0.087033,0.009048,1.92,0.126378,0.149414,2.048,0.212819,-0.17439,1.92,0.259989,-0.011916,1.92,0.228542,0.150558,1.92,0.166274,-0.364625,1.664,0.193528,-0.364625,1.664,0.143563,-0.382795,1.664,nan,nan,nan,nan,nan,nan,0.299683,0.199729,2.048,0.212819,0.166281,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
320,0.184443,-0.337372,1.664,0.152647,-0.328287,1.664,0.079971,-0.323745,1.664,0.027422,-0.216573,1.792,0.034622,-0.116738,1.92,0.25244,-0.35354,1.792,0.34049,-0.309515,1.792,0.45915,-0.263489,1.92,0.160408,-0.169149,1.92,0.102756,-0.163908,1.92,0.087033,0.009048,1.92,0.126378,0.149414,2.048,0.212819,-0.169149,1.92,0.242656,-0.00623,1.792,0.228542,0.155799,1.92,0.170816,-0.364625,1.664,0.193528,-0.360083,1.664,0.143563,-0.382795,1.664,nan,nan,nan,nan,nan,nan,0.299683,0.205319,2.048,0.21806,0.171522,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
321,0.188985,-0.337372,1.664,0.157189,-0.328287,1.664,0.084513,-0.319203,1.664,0.032314,-0.216573,1.792,0.039863,-0.111497,1.92,0.257331,-0.35354,1.792,0.34049,-0.309515,1.792,0.45915,-0.263489,1.92,0.160408,-0.163908,1.92,0.107997,-0.158667,1.92,0.087033,0.009048,1.92,0.126378,0.149414,2.048,0.212819,-0.169149,1.92,0.259989,-0.006675,1.92,0.228542,0.155799,1.92,0.170816,-0.364625,1.664,0.19807,-0.360083,1.664,0.143563,-0.382795,1.664,nan,nan,nan,0.270471,0.202969,1.92,0.299683,0.205319,2.048,0.21806,0.171522,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
322,0.188985,-0.337372,1.664,0.157189,-0.328287,1.664,0.084513,-0.319203,1.664,0.032314,-0.216573,1.792,0.039863,-0.111497,1.92,0.257331,-0.35354,1.792,0.34049,-0.309515,1.792,0.45915,-0.263489,1.92,0.165649,-0.163908,1.92,0.107997,-0.158667,1.92,0.087033,0.009048,1.92,0.126378,0.149414,2.048,0.21806,-0.163908,1.92,0.26523,-0.001434,1.92,0.228542,0.155799,1.92,0.175358,-0.364625,1.664,0.19807,-0.360083,1.664,0.143563,-0.378252,1.664,nan,nan,nan,nan,nan,nan,0.299683,0.205319,2.048,0.232597,0.182957,2.048,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
323,0.188985,-0.337372,1.664,0.161732,-0.328287,1.664,0.089055,-0.319203,1.664,0.032314,-0.211681,1.792,0.039863,-0.106256,1.92,0.243493,-0.328287,1.664,0.345382,-0.309515,1.792,0.45915,-0.263489,1.92,0.17089,-0.158667,1.92,0.113238,-0.153426,1.92,0.092274,0.009048,1.92,0.126378,0.149414,2.048,0.21806,-0.163908,1.92,0.247548,-0.001338,1.792,0.228542,0.155799,1.92,0.175358,-0.364625,1.664,0.202612,-0.360083,1.664,0.148105,-0.378252,1.664,nan,nan,nan,nan,nan,nan,0.299683,0.21091,2.048,0.21806,0.171522,1.92,0.109606,0.188547,2.048,nan,nan,nan,0.131968,0.155004,2.048
