Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.224,98.599605,14.67789,385.173435,33.534855,-197.84243,433.381925,40.872005,165.39414,439.859345,10.198485,-272.23538,87.126795,195.360655,-282.27102,-54.013215,-33.678035,259.73691,94.904505,144.614685,305.54367,-11.983735,14.774845,-174.94803,1.229645,-14.774845,174.94803,-1.229645,16.178525,-22.65017,-504.178495,-105.115845,-63.0383,-866.487045,45.185245,51.56784,-492.280185,-64.207645,126.97861,-853.770605,61.280215,-4.70511,708.554415,0,0,0
0.228,98.802315,14.824155,385.19916,34.096685,-197.705995,433.50153,40.982485,165.389835,440.04657,12.144165,-272.714295,87.3504,198.088995,-281.969545,-52.89337,-32.479615,260.641055,94.96942,146.891545,305.906925,-10.20142,15.248475,-174.917055,1.17273,-15.248475,174.917055,-1.17273,16.544615,-22.281615,-504.07062,-104.117555,-62.341185,-866.48424,45.605165,51.985965,-492.1441,-63.334165,127.576235,-853.60205,60.953255,-4.647765,708.62469,0,0,0
0.232,99.012635,14.98999,385.20392,34.685915,-197.54944,433.60919,41.092225,165.39697,440.21796,14.123105,-273.08703,87.53937,200.862725,-281.64966,-51.77051,-31.175115,261.59662,94.99566,149.259575,306.24292,-8.39856,15.719545,-174.90137,1.11603,-15.719545,174.90137,-1.11603,16.953795,-21.89899,-503.95246,-103.092345,-61.63891,-866.48885,46.064635,52.43714,-492.01767,-62.460085,128.15619,-853.4461,60.654965,-4.57477,708.6712,0,0,0
0.236,99.22724,15.178715,385.18136,35.29743,-197.372865,433.69894,41.19623,165.417785,440.3641,16.14618,-273.354185,87.68881,203.67304,-281.310975,-50.66086,-29.76324,262.600835,94.98019,151.71778,306.547795,-6.57944,16.1864,-174.899595,1.0618,-16.1864,174.899595,-1.0618,17.39624,-21.506105,-503.83884,-102.0404,-60.933345,-866.51058,46.57019,52.915345,-491.90021,-61.58703,128.718755,-853.31357,60.38672,-4.488215,708.68661,0,0,0
0.24,99.44565,15.389435,385.13208,35.92429,-197.181065,433.76795,41.29263,165.449735,440.48304,18.22012,-273.527495,87.79627,206.51352,-280.954495,-49.57452,-28.2493,263.646635,94.93189,154.27048,306.819365,-4.73736,16.64584,-174.906285,1.00885,-16.64584,174.906285,-1.00885,17.86331,-21.109165,-503.7384,-100.96219,-60.228485,-866.5543,47.12735,53.409825,-491.78738,-60.71658,129.262175,-853.21058,60.14853,-4.393645,708.66968,0,0,0
0.244,99.670195,15.616395,385.063325,36.560025,-196.982355,433.817475,41.381985,165.485655,440.577725,20.345855,-273.630305,87.868495,209.380885,-280.581235,-48.512425,-26.646515,264.720885,94.869475,156.925205,307.056335,-2.859165,17.094815,-174.912905,0.955235,-17.094815,174.912905,-0.955235,18.351285,-20.715875,-503.653505,-99.857755,-59.531795,-866.619945,47.738795,53.904485,-491.672915,-59.849705,129.781315,-853.137295,59.941255,-4.299315,708.624845,0,0,0
0.248,99.90558,15.85062,384.984805,37.20276,-196.78403,433.852725,41.46625,165.51645,440.655575,22.52063,-273.69382,87.924015,212.27668,-280.19199,-47.464845,-24.97241,265.80655,94.818295,159.68738,307.25674,-0.933595,17.53125,-174.91257,0.899355,-17.53125,174.91257,-0.899355,18.86213,-20.33273,-503.581635,-98.7265,-58.85245,-866.703425,48.40503,54.38144,-491.548555,-58.98425,130.27005,-853.088335,59.76813,-4.21512,708.560125,0,0,0
0.252,100.158505,16.081605,384.90689,37.856015,-196.591065,433.88174,41.549625,165.534235,440.72684,24.739445,-273.750365,87.98746,215.209045,-279.786995,-46.41367,-23.244755,266.885375,94.80496,162.556455,307.417965,1.04465,17.953495,-174.901855,0.84,-17.953495,174.901855,-0.84,19.400395,-19.962645,-503.51599,-97.566895,-58.198795,-866.79757,49.127195,54.825925,-491.40369,-58.114445,130.725335,-853.05373,59.633365,-4.150455,708.4855,0,0,0
0.256,100.43728,16.30045,384.838385,38.52688,-196.4064,433.913205,41.63888,165.53537,440.802615,26.99759,-273.82645,88.081665,218.1915,-279.36783,-45.337275,-21.47464,267.93845,94.853395,165.52756,307.53653,3.077695,18.3602,-174.87991,0.776185,-18.3602,174.87991,-0.776185,19.97092,-19.60538,-503.447205,-96.37753,-57.57663,-866.894045,49.90787,55.228,-491.227695,-57.23233,131.14914,-853.021075,59.54214,-4.11087,708.410035,0,0,0
0.26,100.74698,16.50107,384.78445,39.22244,-196.23337,433.95352,41.7413,165.51889,440.89139,29.29062,-273.94162,88.22195,221.24118,-278.93649,-44.21426,-19.66019,268.94766,94.98135,168.59518,307.60776,5.16928,18.75174,-174.84665,0.70767,-18.75174,174.84665,-0.70767,20.57913,-19.26004,-503.36606,-95.15763,-56.98886,-866.98528,50.74716,55.58286,-491.01425,-56.33011,131.54593,-852.97768,59.49887,-4.09707,708.34195,0,0,0
0.264,101.086275,16.680475,384.74573,39.946565,-196.076355,434.00635,41.861965,165.482975,440.99561,31.611665,-274.109195,88.41577,224.371245,-278.493345,-43.02795,-17.787745,269.898005,95.19873,171.754975,307.625735,7.32386,19.130465,-174.801815,0.63568,-19.130465,174.801815,-0.63568,21.230255,-18.928525,-503.26587,-93.907505,-56.436705,-867.06607,51.639315,55.889225,-490.76336,-55.402315,131.917605,-852.91216,59.505525,-4.106815,708.28699,0,0,0
0.268,101.448755,16.836575,384.71914,40.698335,-195.940275,434.07241,42.002775,165.423435,441.11209,33.950955,-274.338105,88.66348,227.583215,-278.039155,-41.77262,-15.842685,270.778595,95.50918,175.002895,307.584445,9.54434,19.499665,-174.745945,0.56192,-19.499665,174.745945,-0.56192,21.928675,-18.616795,-503.14167,-92.628145,-55.920925,-867.13343,52.574425,56.149745,-490.47937,-54.446505,132.260105,-852.81444,59.562345,-4.137175,708.24759,0,0,0
0.272,101.82715,16.96692,384.70062,41.47296,-195.83075,434.1507,42.16437,165.33593,441.23602,36.29852,-274.63434,88.9599,230.86731,-277.5766,-40.45319,-13.81787,271.58221,95.90863,178.33417,307.47784,11.83038,19.86279,-174.67987,0.48773,-19.86279,174.67987,-0.48773,22.67706,-18.33246,-502.98837,-91.32104,-55.44306,-867.18605,53.5437,56.37017,-490.16852,-53.46326,132.56366,-852.67573,59.6687,-4.18579,708.22247,0,0,0
0.276,102.21674,17.06952,384.68585,42.26495,-195.75159,434.23773,42.34814,165.2179,441.36298,38.64807,-274.99841,89.29205,234.2085,-277.11206,-39.08087,-11.7113,272.30908,96.38251,181.74243,307.30109,14.17706,20.22247,-174.60474,0.41266,-20.22247,174.60474,-0.41266,23.4776,-18.08166,-502.80069,-89.98804,-55.00427,-867.2244,54.54236,56.55914,-489.83649,-52.45752,132.81683,-852.4901,59.82269,-4.25067,708.20831,0,0,0
0.28,102.617645,17.14371,384.670255,43.070705,-195.70206,434.329075,42.554955,165.06961,441.487765,40.996735,-275.42435,89.641325,237.586205,-276.6525,-37.673005,-9.519625,272.97238,96.903165,185.220305,307.05319,16.574495,20.579925,-174.52261,0.334685,-20.579925,174.52261,-0.334685,24.332425,-17.866,-502.574275,-88.631505,-54.60458,-867.251385,55.570095,56.7255,-489.488185,-51.438025,133.01053,-852.256125,60.020655,-4.33011,708.199065,0,0,0
0.284,103.03436,17.19183,384.6492,43.89044,-195.67474,434.41934,42.78363,164.8949,441.60452,43.34479,-275.89923,89.99112,240.97644,-276.2005,-36.25125,-7.2337,273.6001,97.42899,188.76025,306.73895,19.01083,20.93542,-174.43744,0.25119,-20.93542,174.43744,-0.25119,25.24316,-17.68158,-502.30707,-87.25366,-54.24084,-867.27177,56.62732,56.87732,-489.12924,-50.41632,133.14056,-851.97748,60.25806,-4.42206,708.1879,0,0,0
0.288,103.471255,17.219975,384.618105,44.726565,-195.657465,434.503595,43.031495,164.702085,441.707945,45.699585,-276.404665,90.333675,244.361445,-275.749875,-34.832825,-4.841675,274.229985,97.911555,192.355525,306.368105,21.476625,21.289185,-174.354615,0.161925,-21.289185,174.354615,-0.161925,26.210565,-17.518365,-501.999915,-85.856085,-53.907225,-867.290385,57.712525,57.021605,-488.765655,-49.406435,133.207585,-851.663005,60.530515,-4.523125,708.167665,0,0,0
0.292,103.928195,17.2373,384.57218,45.581025,-195.63764,434.57669,43.297025,164.50244,441.79605,48.076205,-276.91754,90.67117,247.735145,-275.28705,-33.42502,-2.335845,274.89966,98.31241,196.001135,305.95233,23.96726,21.641205,-174.2807,0.06979,-21.641205,174.2807,-0.06979,27.233985,-17.36145,-501.65716,-84.439845,-53.59577,-867.31089,58.823155,57.16492,-488.4021,-48.423615,133.21637,-851.32678,60.836275,-4.62799,708.1315,0,0,0
0.296,104.40003,17.25427,384.505735,46.45404,-195.6059,434.633305,43.57965,164.3056,441.871585,50.49231,-277.41303,91.013185,251.09827,-274.79694,-32.026615,0.28455,275.63226,98.621705,199.69477,305.50226,26.480655,21.99127,-174.2226,-0.019955,-21.99127,174.2226,0.019955,28.30988,-17.19543,-501.288635,-83.00555,-53.29773,-867.335175,59.95801,57.31366,-488.041195,-47.48315,133.17511,-850.984355,61.17542,-4.72992,708.073365,0,0,0
0.3,104.880735,17.280515,384.41473,47.343505,-195.557555,434.66949,43.879145,164.116145,441.94073,52.963745,-277.866025,91.37103,254.453735,-274.267025,-30.63129,3.016665,276.431575,98.85589,203.434935,305.024965,29.01483,22.338745,-174.185245,-0.10199,-22.338745,174.185245,0.10199,29.430605,-17.010255,-500.91269,-81.553895,-53.005315,-867.36335,61.118035,57.473445,-487.68448,-46.598875,133.092165,-850.64635,61.546265,-4.823245,707.98932,0,0,0
0.304,105.36557,17.32297,384.29752,48.24398,-195.49246,434.68241,44.19412,163.93521,442.00858,55.50064,-278.25577,91.74833,257.80002,-273.68826,-29.23208,5.85592,277.29037,99.03641,207.21676,304.52353,31.56681,22.6821,-174.16861,-0.17282,-22.6821,174.16861,0.17282,30.58462,-16.80264,-500.55435,-80.0878,-52.71256,-867.3946,62.30368,57.64786,-487.33285,-45.78415,132.97403,-850.31528,61.94272,-4.90445,707.87796,0,0,0
0.308,105.851405,17.3855,384.1554,49.147305,-195.41296,434.67102,44.521275,163.76282,442.07605,58.097805,-278.57483,92.13709,261.129485,-273.05652,-27.82477,8.791045,278.19855,99.1814,211.031285,303.99799,34.13294,23.018705,-174.16748,-0.23169,-23.018705,174.16748,0.23169,31.759245,-16.57562,-500.23599,-78.613555,-52.41583,-867.4287,63.512965,57.83789,-486.98712,-45.053615,132.82288,-849.98858,62.356175,-4.97137,707.7406,0,0,0
0.312,106.3364,17.468655,383.992885,50.04556,-195.322295,434.636565,44.85599,163.596835,442.142055,60.73196,-278.837795,92.522435,264.43442,-272.373445,-26.405545,11.80344,279.140105,99.311855,214.86783,303.445035,36.710845,23.34549,-174.173495,-0.279875,-23.34549,174.173495,0.279875,32.94284,-16.338045,-499.969915,-77.13895,-52.115085,-867.465315,64.74112,58.040615,-486.648555,-44.42136,132.634735,-849.661755,62.78,-5.023525,707.583345,0,0,0
0.316,106.82056,17.5693,383.81604,50.93604,-195.22324,434.58264,45.19446,163.43063,442.20691,63.37439,-279.07419,92.89307,267.71252,-271.64585,-24.96985,14.8725,280.09134,99.45312,218.71948,302.85904,39.3006,23.66052,-174.17819,-0.32019,-23.66052,174.17819,0.32019,34.12598,-16.10434,-499.75919,-75.6701,-51.81528,-867.50339,65.98248,58.24826,-486.31882,-43.89728,132.39969,-849.32999,63.21191,-5.06485,707.41565,0,0,0
0.32,107.3028,17.68008,383.629975,51.82306,-195.11783,434.514745,45.53742,163.2551,442.271455,66.00482,-279.31644,93.248625,270.9693,-270.88492,-23.512055,17.98126,281.02603,99.624235,222.58478,302.23288,41.905055,23.96399,-174.17496,-0.357575,-23.96399,174.17496,0.357575,35.3031,-15.89188,-499.600185,-74.20831,-51.52591,-867.540795,67.23212,58.44785,-485.997775,-43.48419,132.10446,-848.987995,63.65259,-5.1033,707.245945,0,0,0
0.324,107.779665,17.78934,383.43775,52.714355,-195.00919,434.43933,45.890505,163.06332,442.33704,68.615175,-279.58951,93.59217,274.216675,-270.10367,-22.02563,21.114985,281.92142,99.83545,226.465325,301.55893,44.52912,24.257935,-174.15738,-0.39911,-24.257935,174.15738,0.39911,36.471435,-15.71713,-499.48477,-72.751405,-51.25839,-867.57431,68.485655,58.62357,-485.68158,-43.178045,131.73483,-848.6287,64.104005,-5.14902,707.0791,0,0,0
0.328,108.247955,17.884425,383.241125,53.616305,-194.901335,434.361235,46.261505,162.854035,442.403475,71.207615,-279.904265,93.921175,277.465665,-269.312835,-20.506495,24.259855,282.762905,100.091585,230.363005,300.829005,47.176855,24.543795,-174.119475,-0.453335,-24.543795,174.119475,0.453335,37.629855,-15.591525,-499.404995,-71.295195,-51.022555,-867.600565,69.738805,58.761325,-485.364985,-42.968905,131.277555,-848.243815,64.570105,-5.210425,706.915195,0,0,0
0.332,108.710755,17.957945,383.04407,54.533815,-194.796935,434.28418,46.656735,162.631165,442.47095,73.791625,-280.257995,94.23059,280.721315,-268.514835,-18.95319,27.403935,283.546145,100.39465,234.278325,300.035765,49.85083,24.821895,-174.058775,-0.52728,-24.821895,174.058775,0.52728,38.777465,-15.518065,-499.35724,-69.834595,-50.823665,-867.61652,70.988035,58.853085,-485.04379,-42.843995,130.723325,-847.82565,65.056575,-5.292605,706.75268,0,0,0
0.336,109.17728,18.010745,382.85303,55.46884,-194.697145,434.20947,47.07925,162.400875,442.54089,76.37991,-280.637085,94.51831,283.98209,-267.700565,-17.3667,30.53671,284.276065,100.74146,238.20938,299.174745,52.55182,25.09183,-173.977785,-0.62378,-25.09183,173.977785,0.62378,39.91275,-15.491025,-499.34378,-68.36508,-50.661255,-867.62012,72.23215,58.897395,-484.71484,-42.79196,130.070925,-847.3698,65.56863,-5.397035,706.5896,0,0,0
0.34,109.65738,18.0495,382.67389,56.41953,-194.60175,434.13763,47.52872,162.16937,442.6159,78.98539,-281.02167,94.78485,287.24613,-266.85443,-15.75067,33.64811,284.96515,101.11834,242.15152,298.2467,55.27996,25.35318,-173.88446,-0.74066,-25.35318,173.88446,0.74066,41.03379,-15.49921,-499.37015,-66.88339,-50.5304,-867.6104,73.47226,58.8963,-484.37436,-42.80648,129.32812,-846.87606,66.11014,-5.52155,706.42437,0,0,0
0.344,110.156805,18.08099,382.508175,57.381105,-194.51007,434.067875,48.004455,161.94238,442.698125,81.619385,-281.3913,95.031615,290.514775,-265.9621,-14.109985,36.729735,285.63092,101.501955,246.100345,297.25598,58.034665,25.606505,-173.78827,-0.871275,-25.606505,173.78827,0.871275,42.140135,-15.53168,-499.440975,-65.387025,-50.4248,-867.587185,74.710335,58.85132,-484.017605,-42.883785,128.50629,-846.347685,66.685065,-5.6618,706.256105,0,0,0
0.348,110.67843,18.10937,382.354645,58.34829,-194.42249,434.000515,48.50772,161.72247,442.789335,84.28982,-281.73206,95.263705,293.7897,-265.01611,-12.447905,39.77707,286.28717,101.870515,250.05264,296.20721,60.816555,25.85367,-173.69641,-1.006685,-25.85367,173.69641,1.006685,43.23398,-15.58118,-499.553775,-63.87363,-50.34052,-867.549825,75.94626,58.76098,-483.638855,-43.01938,127.61328,-845.787865,67.29648,-5.81445,706.084865,0,0,0
0.352,111.22598,18.13569,382.21283,59.3168,-194.34008,433.93683,49.04062,161.50733,442.88946,86.99661,-282.04174,95.49335,297.06894,-264.01452,-10.76605,42.79568,286.93146,102.22247,254.0051,295.10297,63.62604,26.09671,-173.61206,-1.13812,-26.09671,173.61206,1.13812,44.32114,-15.64251,-499.69394,-62.34207,-50.27624,-867.4975,77.17648,58.62055,-483.23392,-43.207,126.65113,-845.19789,67.94351,-5.97796,705.9107,0,0,0
0.356,111.805055,18.160125,382.08332,60.284615,-194.262665,433.87909,49.602425,161.289765,442.99591,89.727545,-282.329435,95.74274,300.349435,-262.957855,-9.06927,45.810245,287.542815,102.57953,257.954285,293.943875,66.46381,26.336915,-173.536835,-1.2583,-26.336915,173.536835,1.2583,45.412965,-15.709195,-499.83362,-60.792175,-50.232145,-867.43019,78.396915,58.425385,-482.80346,-43.440485,125.618625,-844.5784,68.622925,-6.151515,705.73322,0,0,0
0.36,112.417475,18.183075,381.96442,61.251645,-194.186795,433.82941,50.188235,161.061555,443.1037,92.461425,-282.603785,96.03571,303.628785,-261.846345,-7.36694,48.858825,288.093655,102.97211,261.897095,292.729525,69.33124,26.573855,-173.472565,-1.3623,-26.573855,173.472565,1.3623,46.523555,-15.772675,-499.9393,-59.224615,-50.207855,-867.34883,79.604305,58.174955,-482.3537,-43.714415,124.516875,-843.93124,69.331665,-6.333645,705.55194,0,0,0
0.364,113.05667,18.204985,381.84909,62.21927,-194.105985,433.78867,50.79263,160.818085,443.2092,95.18161,-282.860745,96.38437,306.90616,-260.680695,-5.66965,51.97635,288.563385,103.42465,265.83255,291.458895,72.23166,26.80545,-173.421415,-1.44876,-26.80545,173.421415,1.44876,47.66513,-15.825345,-499.98422,-57.6406,-50.202305,-867.25477,80.79684,57.874725,-481.89383,-44.0239,123.351775,-843.25903,70.06839,-6.522305,705.36655,0,0,0
0.368,113.71072,18.225155,381.72723,63.18735,-194.014345,433.7558,51.41336,160.559575,443.31073,97.88394,-283.089785,96.78509,310.18161,-259.467345,-3.98743,55.18411,288.941775,103.95111,269.76047,290.129155,75.16998,27.02933,-173.383725,-1.52045,-27.02933,173.383725,1.52045,48.84494,-15.865115,-499.9545,-56.04227,-50.215145,-867.14952,81.97207,57.533145,-481.43442,-44.36453,122.131285,-842.56345,70.83108,-6.716675,705.17511,0,0,0
0.372,114.37075,18.24167,381.59079,64.15432,-193.90848,433.72873,52.05258,160.28818,443.40854,100.57632,-283.2836,97.22409,313.45578,-258.21731,-2.32688,58.49014,289.22904,104.55502,273.68307,288.73673,78.15268,27.24289,-173.35745,-1.58267,-27.24289,173.35745,1.58267,50.06741,-15.89578,-499.84607,-54.43247,-50.24783,-867.03304,83.12863,57.15824,-480.98459,-44.73111,120.86136,-841.84406,71.61789,-6.91751,704.97604,0,0,0
0.376,115.035765,18.2532,381.437195,65.120115,-193.78647,433.706235,52.714845,160.00692,443.503725,103.269775,-283.43979,97.689265,316.729865,-256.93882,-0.685735,61.889655,289.43887,105.227965,277.605345,287.28067,81.188655,27.444275,-173.33969,-1.640445,-27.444275,173.33969,1.640445,51.336065,-15.92356,-499.660435,-52.811885,-50.30075,-866.902345,84.269285,56.7579,-480.549495,-45.115535,119.54824,-841.098875,72.428345,-7.12357,704.770085,0,0,0
0.38,115.70856,18.257595,381.26529,66.08899,-193.648165,433.68839,53.40393,159.716525,443.59732,105.96716,-283.560635,98.1796,320.00268,-255.635955,0.94937,65.36914,289.593785,105.95426,281.53479,285.762425,84.28702,27.6333,-173.327605,-1.69656,-27.6333,173.327605,1.69656,52.65381,-15.955845,-499.4032,-51.17877,-50.374055,-866.75213,85.39978,56.339445,-480.13055,-45.50617,118.199675,-840.3273,73.26453,-7.331935,704.55899,0,0,0
0.384,116.389865,18.25043,381.07196,67.067965,-193.49451,433.67572,54.119965,159.41431,443.68939,108.660975,-283.65442,98.70416,323.262665,-254.31738,2.59741,68.912075,289.71729,106.71808,285.476895,284.18317,87.44965,27.810515,-173.3186,-1.75159,-27.810515,173.3186,1.75159,54.021395,-16.00037,-499.08514,-49.529935,-50.46851,-866.57722,86.524815,55.90833,-479.72809,-45.888335,116.82477,-839.5332,74.128505,-7.53937,704.34223,0,0,0
0.388,117.077055,18.225915,380.85236,68.062535,-193.327795,433.66742,54.860015,159.095605,443.77765,111.344695,-283.736855,99.2685,326.484775,-253.000395,4.27405,72.499485,289.828215,107.50629,289.428865,282.541895,90.66352,27.975495,-173.309845,-1.80536,-27.975495,173.309845,1.80536,55.436805,-16.064735,-498.72284,-47.863125,-50.585605,-866.37469,87.646095,55.466825,-479.34396,-46.245205,115.432945,-838.72668,75.018525,-7.744475,704.11506,0,0,0
0.392,117.769465,18.18152,380.60397,69.073305,-193.14996,433.66,55.623165,158.75922,443.85837,114.023865,-283.82684,99.86472,329.644585,-251.69989,5.98563,76.109495,289.93829,108.31064,293.378105,280.83771,93.90268,28.126405,-173.29828,-1.85776,-28.126405,173.29828,1.85776,56.896545,-16.15363,-498.33453,-46.177065,-50.72571,-866.14438,88.764035,55.01593,-478.98154,-46.558045,114.0365,-837.92404,75.929255,-7.94721,703.86948,0,0,0
0.396,118.472625,18.118435,380.33066,70.094815,-192.964755,433.6478,56.412935,158.408415,443.92868,116.717555,-283.936795,100.46884,332.737765,-250.416295,7.73245,79.723665,290.051605,109.1301,297.308685,279.071195,97.13864,28.260165,-173.281645,-1.90988,-28.260165,173.281645,1.90988,58.397185,-16.269685,-497.93741,-44.470795,-50.887965,-865.88809,89.879365,54.556245,-478.64362,-46.804965,112.651275,-837.14688,76.855135,-8.148955,703.5997,0,0,0
0.4,119.195345,18.039455,380.04023,71.117465,-192.778475,433.62275,57.232885,158.048125,443.98651,119.447485,-284.065705,101.0484,335.780365,-249.139435,9.51728,83.331275,290.171235,109.96674,301.207005,277.244415,100.35041,28.372895,-173.259555,-1.96344,-28.372895,173.259555,1.96344,59.934365,-16.415375,-497.55063,-42.744535,-51.071565,-865.60804,90.993135,54.087735,-478.33032,-46.959925,111.293615,-836.41891,77.793185,-8.351775,703.30524,0,0,0
0.404,119.945225,17.94726,379.74332,72.132045,-192.59772,433.57754,58.082855,157.68176,444.03055,122.224395,-284.20673,101.58072,338.797025,-247.85736,11.34866,86.929355,290.30243,110.82034,305.063145,275.3601,103.52664,28.461395,-173.23358,-2.01944,-28.461395,173.23358,2.01944,61.506745,-16.59522,-497.19241,-40.998935,-51.27686,-865.30489,92.106475,53.60821,-478.0369,-46.992035,109.97705,-835.76087,78.743745,-8.55713,702.99087,0,0,0
