time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
46,335.887,197.552,343.946,178.014,318.646,171.084,304.797,190.708,299.04,197.577,369.334,181.478,379.709,206.818,380.856,229.863,345.103,210.282,329.031,208.018,324.349,243.72,325.545,280.554,356.646,214.85,346.315,251.743,339.369,290.959,332.44,190.656,339.361,194.117,325.532,182.597,353.173,180.302,334.709,307.092,340.534,307.104,337.103,293.255,318.591,293.284,315.132,289.843,327.816,281.759
47,335.893,197.528,342.811,177.962,317.481,171.129,300.221,197.574,297.844,198.751,370.497,180.341,379.705,206.778,380.865,229.864,343.993,213.701,328.983,210.271,324.375,243.717,325.531,280.517,355.534,215.993,346.332,251.717,339.381,290.962,332.436,189.573,340.505,191.827,326.639,180.278,353.165,180.268,332.431,307.05,339.377,307.101,338.208,294.417,318.576,293.273,314.008,289.838,327.797,281.705
48,335.882,196.436,343.936,175.676,317.475,171.083,301.322,197.552,298.992,198.753,370.479,180.28,380.831,204.497,380.84,227.569,345.063,214.842,329.023,211.416,322.087,244.821,326.616,280.567,355.53,216.037,346.335,252.885,338.212,292.118,331.307,189.536,340.521,190.714,326.634,179.152,353.215,179.134,332.427,308.194,338.249,308.229,337.044,295.577,318.58,293.282,315.14,289.828,327.823,281.742
49,335.933,195.276,342.802,174.545,317.427,171.082,301.342,196.402,299.002,197.616,370.465,179.192,380.858,204.49,380.865,226.447,345.058,211.436,329.011,209.148,323.215,243.742,326.614,280.589,355.522,214.872,346.315,251.779,340.504,290.926,332.454,189.475,342.812,189.558,326.678,173.377,354.277,176.844,333.614,308.186,340.539,308.204,338.208,292.133,318.607,294.401,315.149,290.912,327.83,282.873
50,338.216,192.984,342.822,172.278,317.464,171.076,303.612,192.981,299.004,198.724,370.484,178.005,379.707,204.48,380.828,228.724,345.08,209.143,329.022,207.993,320.928,243.689,325.537,280.58,355.564,213.72,347.413,252.869,339.341,292.102,333.612,188.39,345.112,188.382,326.665,179.12,354.328,177.979,333.603,308.231,340.53,308.253,337.065,295.578,317.502,295.55,312.871,290.942,327.828,282.863
51,340.51,190.682,342.838,173.372,317.472,171.064,305.907,191.833,299.061,198.73,370.482,178.004,380.861,201.052,380.83,226.419,345.089,212.57,330.143,209.157,322.071,244.811,326.613,280.546,355.54,214.902,347.407,252.897,339.347,290.966,335.851,188.345,345.142,187.234,326.652,179.137,354.31,175.672,333.611,305.917,340.511,307.05,337.07,293.285,318.621,292.098,316.267,289.756,327.819,281.739
52,340.493,190.676,342.826,172.255,317.451,171.053,299.031,198.72,274.821,196.401,370.481,177.981,380.85,199.94,380.823,225.274,345.132,211.43,331.306,209.147,322.072,243.692,325.55,280.589,356.652,214.86,346.337,252.885,339.368,290.994,334.761,188.344,345.131,188.309,326.654,177.995,354.302,172.268,333.571,308.228,339.387,308.251,337.1,294.429,317.494,292.144,314.014,289.801,327.821,282.874
53,340.513,189.539,343.939,171.138,318.583,169.931,308.2,187.239,300.155,197.593,369.325,176.818,381.954,201.033,380.822,225.268,345.167,212.56,333.572,209.161,323.214,243.669,325.544,280.574,357.784,214.872,347.414,252.872,339.37,290.999,335.894,187.207,345.158,187.19,326.708,176.827,354.295,172.243,332.45,307.094,339.365,308.201,338.19,295.546,318.569,293.24,315.137,289.809,327.812,281.779
54,342.797,189.482,343.928,171.087,317.489,169.881,308.218,187.203,300.136,197.614,369.318,173.407,380.849,198.792,380.826,225.244,345.18,211.418,333.573,209.123,322.094,243.652,326.612,280.561,357.802,214.852,347.415,251.742,339.384,290.98,337.01,186.044,346.27,184.921,326.731,176.827,354.323,171.112,332.434,308.194,339.359,308.236,338.214,294.426,317.492,293.281,314.012,289.842,327.815,281.77
55,343.941,188.324,343.936,171.119,317.485,169.943,302.51,195.278,298.992,198.763,368.193,174.531,381.942,198.736,380.841,222.929,345.177,212.585,333.578,210.29,323.217,243.721,326.622,280.551,357.805,214.881,347.43,252.894,339.38,292.087,337.016,181.449,346.318,180.353,326.722,172.254,354.329,169.926,332.452,308.233,339.387,308.266,337.092,295.551,317.503,294.409,314.002,290.911,327.851,281.738
56,343.97,188.359,343.957,171.089,318.571,168.799,308.192,188.352,300.199,197.541,370.463,174.556,381.975,198.735,380.867,222.928,346.247,210.286,333.579,209.119,324.352,243.693,326.619,280.521,358.97,213.704,347.424,252.884,339.386,292.107,337.061,182.605,346.303,181.496,327.832,172.235,354.36,171.047,333.592,308.186,340.497,308.225,338.19,296.709,318.588,292.14,315.127,289.779,327.839,281.714
57,343.985,187.194,343.986,171.1,317.5,169.909,302.466,195.273,299.02,198.751,371.613,173.41,381.977,198.733,381.985,224.079,346.241,211.412,333.568,209.147,324.36,244.814,326.613,280.57,358.974,213.71,347.426,252.907,339.389,290.974,337.07,180.369,346.344,180.32,327.802,171.128,354.397,169.884,332.454,305.939,339.367,307.064,338.192,293.283,318.582,295.551,315.128,290.927,327.809,281.771
58,345.091,186.077,345.072,171.083,318.571,169.912,301.372,196.447,299.013,201.066,371.615,172.278,382.027,198.753,381.979,224.117,346.298,210.287,334.713,209.13,324.353,243.714,326.617,280.579,361.26,213.708,347.423,252.862,341.654,290.992,337.105,180.33,347.467,180.285,327.88,171.144,355.478,168.795,333.582,307.105,339.382,308.204,338.233,294.425,317.497,294.398,314.018,289.835,327.812,282.869
59,345.131,184.909,345.062,169.968,318.588,167.621,307.041,189.546,300.159,198.717,370.493,172.278,382.042,197.622,381.987,220.625,346.247,212.581,333.598,210.261,322.088,244.838,325.533,280.588,358.977,214.895,347.422,254.056,339.364,293.238,337.11,180.275,348.599,179.16,327.843,169.943,355.482,168.742,332.455,308.24,339.367,308.279,338.2,296.725,317.488,293.245,315.126,289.797,327.827,281.766
60,345.162,182.637,345.127,169.922,318.634,168.78,302.477,195.263,300.162,198.722,371.625,171.076,382.038,197.583,382.002,221.817,346.274,214.869,334.727,213.715,324.355,244.865,326.646,280.53,360.115,216.023,348.568,254.046,339.384,292.089,338.206,179.186,349.728,179.101,327.879,169.961,355.503,166.45,334.715,308.198,340.538,308.221,337.104,294.422,318.57,292.123,315.147,289.756,327.865,281.706
61,345.138,182.617,345.16,169.935,318.635,168.774,308.23,187.198,300.205,195.271,372.768,171.105,383.112,198.714,382.032,225.231,346.275,212.582,333.605,210.284,324.386,244.881,326.658,280.548,361.251,214.869,349.72,254.071,338.235,295.558,337.105,179.163,349.717,178.014,327.879,169.942,355.531,164.176,332.458,308.273,340.497,309.368,337.065,299.004,318.584,293.283,315.146,289.806,327.877,281.714
62,346.266,182.64,345.119,169.907,318.607,168.745,305.912,191.824,298.982,203.355,372.738,171.086,383.122,197.621,383.135,222.946,346.268,213.724,334.714,211.422,324.346,244.858,325.531,280.609,360.106,215.985,349.726,252.948,340.531,290.979,339.353,180.291,349.751,179.166,329.012,171.042,355.544,167.64,332.448,307.093,339.385,308.207,338.227,294.401,317.494,294.398,313.991,290.908,327.803,282.908
63,345.151,181.474,346.257,168.787,319.786,165.334,309.394,182.605,301.352,196.423,372.81,171.081,383.144,197.624,382.046,224.083,346.249,213.747,333.589,210.292,325.541,244.846,325.533,280.563,360.093,216.024,349.741,254.057,340.497,290.999,338.22,179.1,350.883,177.973,330.145,168.779,356.667,164.182,332.43,308.199,339.357,308.247,337.099,294.421,317.496,295.57,313.985,290.945,327.795,281.749
64,346.296,179.201,345.168,169.886,318.672,167.615,305.928,191.827,299.022,201.066,372.774,171.085,383.118,197.552,383.141,221.801,346.284,213.735,334.724,210.277,325.514,244.9,326.629,280.57,361.246,216.014,352.014,254.103,338.247,294.406,339.376,175.7,353.157,172.28,329.015,169.88,356.684,163.058,334.723,308.253,340.536,308.276,337.043,298.976,318.586,293.247,315.149,289.806,327.826,281.741
65,346.239,179.197,346.247,168.792,319.774,167.61,307.074,189.561,300.189,198.761,372.795,171.06,383.204,197.609,383.13,225.225,346.302,210.266,334.712,207.983,325.538,244.821,325.544,280.573,362.366,213.718,352.053,252.953,341.687,289.834,339.342,174.533,352.024,173.383,330.159,167.603,356.697,162.998,332.452,308.193,339.383,308.232,338.239,291.009,318.578,295.552,314.014,290.939,327.817,281.778
