time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
117,-0.747393,-0.79513,3.584,-0.855011,-0.687513,3.584,-0.85753,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.79631,-0.70708,3.584,-0.842983,-0.584471,4.096,-0.753111,-0.549722,4.352,-0.776744,-0.325528,3.584,-0.845227,-0.266828,3.584,-0.444109,-0.217911,3.584,-0.266187,0.091472,3.84,-0.73761,-0.354878,3.584,-0.42342,-0.296369,3.84,-0.266187,0.028579,3.84,-0.776744,-0.824481,3.584,nan,nan,nan,-0.864794,-0.824481,3.584,-0.747393,-0.834264,3.584,nan,nan,nan,nan,nan,nan,-0.308116,0.08099,3.84,nan,nan,nan,-0.150883,0.1334,3.84,-0.287151,0.122918,3.84
118,-0.73761,-0.804914,3.584,-0.845227,-0.687513,3.584,-0.848446,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.786527,-0.70708,3.584,-0.842983,-0.584471,4.096,-0.753111,-0.549722,4.352,-0.776744,-0.325528,3.584,-0.845227,-0.266828,3.584,-0.453892,-0.217911,3.584,-0.266187,0.091472,3.84,-0.73761,-0.354878,3.584,-0.42342,-0.296369,3.84,nan,nan,nan,-0.76696,-0.824481,3.584,-1.11298,-1.280239,5.632,-0.864794,-0.824481,3.584,-0.73761,-0.824481,3.584,nan,nan,nan,-0.116218,0.052846,4.096,-0.308116,0.08099,3.84,nan,nan,nan,nan,nan,nan,-0.287151,0.122918,3.84
119,-0.73761,-0.804914,3.584,-0.845227,-0.687513,3.584,-0.848446,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.776744,-0.70708,3.584,-0.831802,-0.584471,4.096,-0.753111,-0.549722,4.352,-0.776744,-0.325528,3.584,-0.845227,-0.266828,3.584,-0.453892,-0.217911,3.584,-0.276669,0.101954,3.84,-0.73761,-0.354878,3.584,-0.42342,-0.296369,3.84,nan,nan,nan,-0.76696,-0.824481,3.584,nan,nan,nan,-0.855011,-0.824481,3.584,-0.727827,-0.824481,3.584,-0.130745,0.097187,4.608,nan,nan,nan,-0.297633,0.08099,3.84,nan,nan,nan,-0.150883,0.143883,3.84,-0.297633,0.122918,3.84
120,-0.727827,-0.804914,3.584,-0.845227,-0.67773,3.584,-0.839361,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.776744,-0.70708,3.584,-0.831802,-0.584471,4.096,-0.753111,-0.537842,4.352,-0.776744,-0.325528,3.584,-0.845227,-0.266828,3.584,-0.453892,-0.217911,3.584,-0.276669,0.101954,3.84,-0.73761,-0.354878,3.584,-0.42342,-0.296369,3.84,nan,nan,nan,-0.76696,-0.824481,3.584,-1.097606,-1.280239,5.632,-0.855011,-0.824481,3.584,-0.727827,-0.824481,3.584,-0.130745,0.097187,4.608,nan,nan,nan,-0.297633,0.08099,3.84,nan,nan,nan,nan,nan,nan,-0.297633,0.122918,3.84
121,-0.727827,-0.804914,3.584,-0.845227,-0.67773,3.584,-0.839361,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.76696,-0.70708,3.584,-0.820621,-0.584471,4.096,-0.753111,-0.537842,4.352,-0.776744,-0.315745,3.584,-0.845227,-0.266828,3.584,-0.453892,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.296369,3.84,nan,nan,nan,-0.757177,-0.824481,3.584,nan,nan,nan,-0.855011,-0.824481,3.584,-0.718043,-0.824481,3.584,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,-0.150883,0.154365,3.84,-0.297633,0.122918,3.84
122,-0.718043,-0.804914,3.584,-0.835444,-0.67773,3.584,-0.894144,-0.64838,3.584,-0.835444,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.76696,-0.70708,3.584,-0.80944,-0.57329,4.096,-0.753111,-0.537842,4.352,-0.776744,-0.315745,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.296369,3.84,-0.272752,0.030484,4.096,-0.757177,-0.824481,3.584,-1.082232,-1.280239,5.632,-0.845227,-0.824481,3.584,-0.70826,-0.824481,3.584,-0.130745,0.109766,4.608,-0.116218,0.052846,4.096,-0.287151,0.08099,3.84,nan,nan,nan,-0.150883,0.154365,3.84,nan,nan,nan
123,-0.718043,-0.804914,3.584,-0.835444,-0.67773,3.584,-0.830277,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.76696,-0.70708,3.584,-0.80944,-0.57329,4.096,-0.753111,-0.537842,4.352,-0.776744,-0.315745,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.306852,3.84,-0.272752,0.030484,4.096,-0.757177,-0.824481,3.584,nan,nan,nan,-0.845227,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,nan,nan,nan,-0.297633,0.1334,3.84
124,-0.70826,-0.804914,3.584,-0.835444,-0.67773,3.584,-0.830277,-0.602067,3.328,-0.835444,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.80944,-0.57329,4.096,nan,nan,nan,-0.776744,-0.315745,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.306852,3.84,-0.272752,0.030484,4.096,-0.747393,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.845227,-0.824481,3.584,-1.082232,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,-0.70826,-0.79513,3.584,-0.835444,-0.67773,3.584,-0.830277,-0.602067,3.328,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.57329,4.096,-0.753111,-0.525962,4.352,-0.776744,-0.315745,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.306852,3.84,nan,nan,nan,-0.747393,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.835444,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,-0.105587,0.134923,4.608,-0.150883,0.154365,3.84,-0.297633,0.1334,3.84
126,-0.698476,-0.79513,3.584,-0.835444,-0.67773,3.584,-0.821192,-0.602067,3.328,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,nan,nan,nan,-0.798259,-0.57329,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.276669,0.101954,3.84,-0.727827,-0.354878,3.584,-0.42342,-0.306852,3.84,nan,nan,nan,-0.73761,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.835444,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,-0.150883,0.154365,3.84,nan,nan,nan
127,-0.698476,-0.79513,3.584,-0.82566,-0.67773,3.584,-0.884361,-0.64838,3.584,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.57329,4.096,-0.708811,-0.483842,4.096,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.727827,-0.354878,3.584,-0.433902,-0.306852,3.84,-0.272752,0.030484,4.096,-0.73761,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.82566,-0.824481,3.584,-1.066858,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,-0.150883,0.154365,3.84,nan,nan,nan
128,nan,nan,nan,-0.82566,-0.67773,3.584,-0.821192,-0.602067,3.328,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.562109,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.718043,-0.354878,3.584,-0.433902,-0.306852,3.84,-0.272752,0.030484,4.096,-0.727827,-0.824481,3.584,nan,nan,nan,-0.82566,-0.824481,3.584,-1.051484,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,nan,nan,nan,-0.308116,0.1334,3.84
129,nan,nan,nan,-0.82566,-0.67773,3.584,-0.821192,-0.602067,3.328,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.562109,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.718043,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.718043,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.815877,-0.824481,3.584,-1.051484,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,nan,nan,nan,-0.150883,0.164847,3.84,nan,nan,nan
130,nan,nan,nan,-0.82566,-0.67773,3.584,-0.874577,-0.64838,3.584,-0.835444,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.562109,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.718043,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.70826,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.815877,-0.824481,3.584,-1.051484,-1.280239,5.632,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.08099,3.84,-0.105587,0.134923,4.608,-0.150883,0.164847,3.84,-0.308116,0.1334,3.84
131,-1.066858,-1.249491,5.632,-0.82566,-0.67773,3.584,-0.812108,-0.602067,3.328,-0.845227,-0.384229,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.798259,-0.562109,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.70826,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.806094,-0.824481,3.584,-1.051484,-1.280239,5.632,nan,nan,nan,-0.127399,0.052846,4.096,-0.287151,0.070507,3.84,-0.105587,0.134923,4.608,-0.150883,0.164847,3.84,-0.297633,0.1334,3.84
132,nan,nan,nan,-0.82566,-0.67773,3.584,-0.812108,-0.602067,3.328,-0.845227,-0.384229,3.584,-0.70826,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.80944,-0.57329,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.698476,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.79631,-0.824481,3.584,-1.051484,-1.280239,5.632,nan,nan,nan,-0.127399,0.052846,4.096,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.297633,0.1334,3.84
133,nan,nan,nan,-0.82566,-0.67773,3.584,-0.874577,-0.64838,3.584,-0.845227,-0.384229,3.584,-0.70826,-0.168994,3.584,-0.757177,-0.70708,3.584,-0.80944,-0.57329,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.217911,3.584,-0.287151,0.101954,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.698476,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.79631,-0.824481,3.584,-1.051484,-1.280239,5.632,nan,nan,nan,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.308116,0.1334,3.84
134,-1.051484,-1.249491,5.632,-0.82566,-0.67773,3.584,-0.874577,-0.64838,3.584,-0.845227,-0.374445,3.584,-0.70826,-0.168994,3.584,-0.757177,-0.70708,3.584,-0.80944,-0.57329,4.096,nan,nan,nan,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.287151,0.101954,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.688693,-0.814697,3.584,nan,nan,nan,-0.786527,-0.824481,3.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,-0.161365,0.175329,3.84,-0.308116,0.1334,3.84
135,-1.051484,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.874577,-0.64838,3.584,-0.845227,-0.374445,3.584,-0.70826,-0.168994,3.584,-0.757177,-0.70708,3.584,-0.820621,-0.57329,4.096,-0.731173,-0.472661,4.096,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.287151,0.112436,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.272752,0.019303,4.096,-0.688693,-0.814697,3.584,-1.051484,-1.280239,5.632,-0.786527,-0.824481,3.584,-1.051484,-1.280239,5.632,nan,nan,nan,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,-0.161365,0.185811,3.84,-0.308116,0.1334,3.84
136,-1.051484,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.874577,-0.64838,3.584,-0.845227,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.820621,-0.57329,4.096,-0.731173,-0.472661,4.096,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.297633,0.112436,3.84,-0.727827,-0.345095,3.584,-0.433902,-0.306852,3.84,-0.261571,0.030484,4.096,-0.688693,-0.814697,3.584,nan,nan,nan,-0.776744,-0.824481,3.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.308116,0.143883,3.84
137,-1.051484,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.812108,-0.602067,3.328,-0.845227,-0.374445,3.584,-0.70826,-0.159211,3.584,nan,nan,nan,-0.820621,-0.57329,4.096,-0.731173,-0.472661,4.096,-0.776744,-0.305962,3.584,-0.845227,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.297633,0.112436,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,nan,nan,nan,-0.67891,-0.814697,3.584,nan,nan,nan,-0.776744,-0.824481,3.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.276669,0.070507,3.84,-0.108954,0.154365,3.84,nan,nan,nan,-0.318598,0.143883,3.84
138,-1.051484,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.874577,-0.64838,3.584,-0.845227,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.831802,-0.584471,4.096,-0.742354,-0.472661,4.096,-0.786527,-0.305962,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,nan,nan,nan,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.261571,0.030484,4.096,-0.67891,-0.814697,3.584,nan,nan,nan,-0.776744,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.276669,0.070507,3.84,-0.119436,0.154365,3.84,nan,nan,nan,-0.318598,0.143883,3.84
139,-1.051484,-1.234117,5.632,-0.82566,-0.687513,3.584,-0.812108,-0.602067,3.328,-0.845227,-0.374445,3.584,-0.70826,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.831802,-0.584471,4.096,nan,nan,nan,-0.786527,-0.315745,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.198344,3.584,-0.308116,0.122918,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.261571,0.030484,4.096,-0.67891,-0.814697,3.584,nan,nan,nan,-0.776744,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.276669,0.070507,3.84,-0.119436,0.164847,3.84,nan,nan,nan,nan,nan,nan
140,-1.051484,-1.234117,5.632,-0.82566,-0.687513,3.584,-0.812108,-0.611152,3.328,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.831802,-0.584471,4.096,-0.742354,-0.472661,4.096,-0.786527,-0.315745,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.198344,3.584,-0.308116,0.122918,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.261571,0.030484,4.096,-0.67891,-0.814697,3.584,nan,nan,nan,-0.76696,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,-0.129918,0.164847,3.84,-0.21852,0.246226,4.352,nan,nan,nan
141,-1.03611,-1.234117,5.632,-0.82566,-0.687513,3.584,-0.874577,-0.658163,3.584,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.831802,-0.584471,4.096,-0.742354,-0.472661,4.096,-0.786527,-0.315745,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.198344,3.584,-0.308116,0.122918,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,nan,nan,nan,-0.67891,-0.814697,3.584,nan,nan,nan,-0.76696,-0.824481,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,-0.129918,0.164847,3.84,-0.21852,0.246226,4.352,nan,nan,nan
142,-1.03611,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.812108,-0.611152,3.328,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.790296,-0.547942,3.84,-0.742354,-0.472661,4.096,-0.786527,-0.315745,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.198344,3.584,-0.308116,0.122918,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,nan,nan,nan,-0.67891,-0.814697,3.584,nan,nan,nan,-0.76696,-0.814697,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,-0.21852,0.246226,4.352,nan,nan,nan
143,-1.03611,-1.249491,5.632,-0.82566,-0.687513,3.584,-0.812108,-0.611152,3.328,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.742354,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.198344,3.584,-0.308116,0.122918,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,nan,nan,nan,-0.67891,-0.814697,3.584,nan,nan,nan,-0.76696,-0.814697,3.584,nan,nan,nan,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,-0.119436,0.164847,3.84,nan,nan,nan,nan,nan,nan
144,-1.03611,-1.249491,5.632,-0.815877,-0.687513,3.584,-0.864794,-0.658163,3.584,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.753535,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.297633,0.112436,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.030484,4.096,nan,nan,nan,nan,nan,nan,-0.76696,-0.814697,3.584,nan,nan,nan,-0.130745,0.109766,4.608,-0.127399,0.052846,4.096,-0.287151,0.070507,3.84,-0.108954,0.154365,3.84,nan,nan,nan,-0.318598,0.143883,3.84
145,-1.020736,-1.249491,5.632,-0.815877,-0.687513,3.584,-0.864794,-0.658163,3.584,-0.845227,-0.374445,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.842983,-0.57329,4.096,-0.753535,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.287151,0.112436,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.030484,4.096,-0.669126,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.757177,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.308116,0.143883,3.84
146,-1.020736,-1.249491,5.632,-0.815877,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.845227,-0.364662,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.753535,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.287151,0.112436,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.030484,4.096,-0.669126,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.757177,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.130745,0.109766,4.608,-0.127399,0.052846,4.096,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.297633,0.143883,3.84
147,-1.005363,-1.249491,5.632,-0.815877,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.784854,-0.338615,3.328,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.753535,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.276669,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,nan,nan,nan,-0.669126,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.757177,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,nan,nan,nan,nan,nan,nan,-0.297633,0.143883,3.84
148,-1.005363,-1.249491,5.632,-0.815877,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.784854,-0.338615,3.328,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.753535,-0.472661,4.096,-0.786527,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.266187,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.669126,-0.814697,3.584,-0.659343,-0.814697,3.584,-0.757177,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.150883,0.175329,3.84,nan,nan,nan
149,-1.005363,-1.249491,5.632,-0.806094,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.835444,-0.364662,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.742354,-0.472661,4.096,-0.776744,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.266187,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.659343,-0.814697,3.584,-0.659343,-0.814697,3.584,-0.747393,-0.814697,3.584,-0.669126,-0.814697,3.584,nan,nan,nan,-0.151286,0.0362,4.864,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.140401,0.175329,3.84,nan,nan,nan
150,-0.989989,-1.249491,5.632,-0.806094,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.835444,-0.364662,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,nan,nan,nan,-0.742354,-0.472661,4.096,-0.776744,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.266187,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.659343,-0.814697,3.584,-0.659343,-0.814697,3.584,-0.747393,-0.814697,3.584,-0.669126,-0.814697,3.584,nan,nan,nan,nan,nan,nan,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.140401,0.175329,3.84,-0.287151,0.1334,3.84
151,-0.989989,-1.249491,5.632,-0.806094,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.835444,-0.364662,3.584,-0.718043,-0.159211,3.584,-0.757177,-0.70708,3.584,-0.790296,-0.526978,3.84,-0.742354,-0.472661,4.096,-0.776744,-0.325528,3.584,-0.855011,-0.266828,3.584,-0.463675,-0.208128,3.584,-0.266187,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.659343,-0.814697,3.584,-0.659343,-0.814697,3.584,-0.747393,-0.814697,3.584,-0.669126,-0.814697,3.584,nan,nan,nan,-0.151286,0.0362,4.864,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.140401,0.175329,3.84,-0.295114,0.142294,4.096
152,-0.974615,-1.249491,5.632,-0.806094,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.835444,-0.364662,3.584,-0.70826,-0.159211,3.584,-0.757177,-0.716863,3.584,nan,nan,nan,-0.731173,-0.472661,4.096,-0.776744,-0.325528,3.584,-0.855011,-0.276611,3.584,-0.463675,-0.208128,3.584,-0.266187,0.101954,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.64956,-0.814697,3.584,-0.64956,-0.814697,3.584,-0.73761,-0.814697,3.584,-0.669126,-0.814697,3.584,nan,nan,nan,-0.138008,0.0362,4.864,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.140401,0.175329,3.84,-0.287151,0.143883,3.84
153,-0.974615,-1.249491,5.632,-0.79631,-0.697297,3.584,-0.803023,-0.611152,3.328,-0.775769,-0.338615,3.328,-0.70826,-0.159211,3.584,-0.757177,-0.716863,3.584,-0.831802,-0.550928,4.096,-0.731173,-0.472661,4.096,-0.776744,-0.325528,3.584,-0.855011,-0.276611,3.584,-0.463675,-0.208128,3.584,-0.266187,0.112436,3.84,-0.73761,-0.354878,3.584,-0.433902,-0.296369,3.84,-0.272752,0.019303,4.096,-0.64956,-0.814697,3.584,-0.64956,-0.814697,3.584,-0.73761,-0.814697,3.584,-0.669126,-0.814697,3.584,-0.130745,0.109766,4.608,nan,nan,nan,-0.287151,0.070507,3.84,-0.093009,0.147502,4.608,-0.150883,0.185811,3.84,nan,nan,nan
