,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5
287,110.683,-210.292,931.77,85.362,-198.81,962.625,42.696,-199.097,951.405,9.347,-149.97,1006.23,3.9,-88.021,1022.55,129.686,-202.18,978.945,184.979,-174.141,1002.66,234.355,-139.552,990.93,57.327,-110.883,1026.885,31.821,-110.167,1020.255,17.771,-23.474,1015.41,1.173,67.262,1089.36,84.125,-112.893,1045.5,114.01,-30.229,1057.23,87.922,45.071,1131.18,103.762,-214.187,915.705,118.465,-218.183,932.79,82.106,-221.642,925.905,-240.25,-344.393,1472.37,125.391,60.704,1133.985,126.914,55.157,1147.755,75.883,47.891,1124.677,10.081,87.806,1085.28,-7.693,84.116,1083.699,1.171,73.106,1087.575,
288,113.155,-210.148,931.133,87.927,-198.652,961.86,42.764,-199.417,952.935,12.092,-149.856,1005.465,6.696,-87.977,1022.04,132.435,-202.286,979.455,187.962,-174.363,1003.935,236.824,-139.408,989.91,60.273,-111.13,1029.18,34.484,-109.754,1016.43,20.504,-23.421,1013.115,9.953,63.226,1071.51,86.69,-112.507,1041.93,116.735,-30.185,1055.7,87.526,44.868,1126.08,106.328,-214.306,916.215,119.797,-217.33,931.311,83.078,-224.267,936.87,-232.148,-344.333,1472.115,125.081,60.554,1131.18,126.942,55.17,1148.01,77.048,48.135,1130.415,18.86,87.187,1077.63,1.228,83.615,1084.923,9.989,72.283,1075.335,
289,115.626,-210.005,930.495,87.671,-198.073,959.055,45.397,-199.524,953.445,12.086,-149.78,1004.955,9.501,-88.043,1022.805,131.953,-201.548,975.885,190.323,-174.008,1001.895,240.212,-139.803,992.715,63.168,-111.268,1030.455,37.388,-110.112,1019.745,26.241,-23.592,1020.51,18.865,63.602,1077.885,89.454,-112.397,1040.91,120.203,-30.331,1060.8,90.649,41.804,1126.59,105.943,-213.531,912.9,121.129,-216.478,929.832,85.643,-221.702,936.87,-223.739,-343.796,1469.82,125.222,60.622,1132.455,126.886,55.145,1147.5,78.212,48.379,1136.152,27.848,84.656,1082.985,10.15,83.115,1086.147,18.847,69.438,1076.865,
290,115.214,-206.718,927.18,90.032,-197.493,956.25,48.007,-196.914,953.445,14.841,-149.818,1005.21,9.489,-87.933,1021.53,134.483,-201.338,974.865,193.36,-171.527,1003.425,242.118,-139.337,989.4,65.662,-110.717,1025.355,40.109,-109.919,1017.96,29.042,-20.803,1020.765,27.625,63.392,1074.315,92.394,-112.507,1041.93,120.723,-30.462,1065.39,90.752,41.851,1127.865,108.836,-211.798,916.215,122.461,-215.625,928.353,87.847,-220.797,933.045,-210.934,-342.603,1464.72,122.892,61.004,1139.595,126.209,54.851,1141.38,79.377,48.624,1141.89,36.43,83.938,1073.805,19.071,82.615,1087.371,27.336,68.55,1063.095,
291,117.947,-207.059,928.71,89.744,-196.861,953.19,47.969,-196.756,952.68,17.557,-149.514,1003.17,12.261,-87.757,1019.49,137.152,-201.338,974.865,193.557,-171.701,1004.445,244.365,-140.629,998.58,65.662,-110.717,1025.355,40.451,-110.855,1026.63,31.9,-20.845,1022.805,36.681,63.798,1081.2,92.507,-112.645,1043.205,119.538,-30.163,1054.935,90.424,41.7,1123.785,108.472,-211.091,913.155,123.793,-214.773,926.874,88.087,-221.4,935.595,-195.031,-342.842,1465.74,121.902,60.513,1130.415,123.305,54.949,1143.42,77.923,44.665,1120.98,43.573,82.142,1069.47,27.992,82.114,1088.595,39.361,69.224,1073.55,
292,117.947,-204.517,928.71,92.378,-196.914,953.445,50.563,-196.703,952.425,17.553,-149.476,1002.915,15.112,-88.109,1023.57,136.865,-200.916,972.825,196.057,-171.484,1003.17,242.867,-139.768,992.46,68.537,-110.828,1026.375,43.057,-110.332,1021.785,34.709,-18.05,1023.06,45.453,63.648,1078.65,95.34,-112.617,1042.95,122.367,-30.149,1054.425,90.301,38.571,1122.255,110.786,-210.737,911.625,125.126,-213.92,925.395,88.231,-221.762,937.125,-174.756,-342.424,1463.955,117.87,60.035,1121.49,123.03,54.826,1140.87,77.409,44.37,1113.585,50.715,80.345,1065.135,33.952,82.114,1088.595,45.55,72.66,1080.945,
293,117.882,-201.864,928.2,92.007,-196.124,949.62,50.509,-196.493,951.405,17.539,-146.619,1002.15,15.101,-88.043,1022.805,139.857,-201.39,975.12,196.257,-171.658,1004.19,245.521,-139.732,992.205,68.946,-111.488,1032.495,42.96,-107.293,1019.49,37.631,-18.108,1026.375,51.347,66.585,1078.395,95.363,-109.789,1043.205,122.692,-27.335,1057.23,94.221,38.922,1132.455,110.817,-208.3,911.88,125.505,-212.028,928.2,89.784,-216.752,926.67,-146.652,-342.305,1463.445,115.4,60.349,1127.355,122.178,55.151,1147.628,77.197,44.248,1110.525,57.032,80.97,1073.422,39.042,81.927,1086.109,53.965,72.043,1071.765,
294,117.655,-201.476,926.415,91.661,-195.387,946.05,50.306,-195.703,947.58,20.262,-146.47,1001.13,15.082,-85.137,1021.53,138.906,-200.021,968.49,195.758,-171.222,1001.64,244.133,-138.942,986.595,71.294,-107.937,1025.61,43.1,-107.642,1022.805,40.451,-15.302,1026.63,56.912,66.191,1072.02,97.955,-109.494,1040.4,122.515,-27.295,1055.7,93.712,35.628,1126.335,110.569,-207.834,909.84,123.815,-209.173,915.705,88.944,-214.724,918,-107.712,-339.899,1453.16,113.677,59.448,1110.525,121.327,55.476,1154.385,76.629,43.923,1102.365,63.349,81.595,1081.71,44.132,81.739,1083.622,57.088,72.283,1075.335,
295,117.866,-200.564,928.072,91.587,-195.229,945.285,50.346,-195.861,948.345,20.272,-143.802,1001.64,17.95,-85.477,1025.61,139.345,-200.653,971.55,195.808,-171.266,1001.895,246.089,-140.055,994.5,71.719,-108.581,1031.73,45.854,-107.535,1021.785,43.068,-15.234,1022.04,59.918,66.27,1073.295,98.219,-109.789,1043.205,125.072,-27.223,1052.895,93.458,35.531,1123.275,107.503,-206.727,904.995,124.919,-211.037,923.865,86.743,-215.499,921.315,-68.771,-337.494,1442.875,112.263,60.322,1126.845,120.752,55.392,1152.632,75.655,40.385,1088.34,69.255,81.576,1081.455,49.222,81.552,1081.136,63.02,72.334,1076.1,
296,118.076,-199.651,929.73,90.97,-193.912,938.91,50.225,-195.387,946.05,20.143,-142.887,995.265,17.95,-85.477,1025.61,138.614,-199.6,966.45,195.808,-174.008,1001.895,244.89,-139.372,989.655,71.542,-108.313,1029.18,45.877,-107.589,1022.295,45.946,-12.458,1023.825,66.123,66.6,1078.65,97.907,-109.44,1039.89,125.526,-27.322,1056.72,93.415,35.515,1122.765,107.745,-204.71,907.035,123.519,-209.543,922.845,87.103,-216.394,925.14,-29.831,-335.088,1432.59,112.263,63.407,1126.845,120.178,55.307,1150.879,75.46,40.281,1085.535,72.828,82.268,1090.635,54.311,81.364,1078.65,65.951,72.317,1075.845,
297,115.024,-196.241,925.65,90.599,-193.122,935.085,50.157,-195.123,944.775,20.107,-139.911,993.48,17.892,-85.2,1022.295,138.577,-199.547,966.195,195.509,-173.743,1000.365,242.68,-139.66,991.695,71.436,-108.152,1027.65,45.797,-107.401,1020.51,45.865,-9.638,1022.04,66.013,66.49,1076.865,97.811,-109.333,1038.87,125.041,-27.216,1052.64,93.161,32.353,1119.705,107.018,-203.329,900.915,122.119,-208.048,921.825,85.566,-212.576,908.82,-2.771,-304.669,1302.54,111.323,62.876,1117.41,119.604,55.223,1149.126,75.69,40.404,1088.85,73.271,82.768,1097.265,54.209,81.21,1076.61,70.006,73.483,1093.185,
298,115.468,-196.998,929.22,90.377,-192.648,932.79,49.981,-194.439,941.46,20.159,-140.27,996.03,17.847,-84.988,1019.745,138.065,-198.81,962.625,195.26,-173.521,999.09,242.618,-139.624,991.44,71.365,-108.045,1026.63,45.659,-104.293,1017.45,48.773,-9.66,1024.335,69.288,69.767,1081.965,97.547,-109.038,1036.065,124.981,-24.323,1052.13,93.458,32.456,1123.275,104.374,-202.983,899.385,122.255,-208.278,922.845,85.038,-211.264,903.21,24.289,-274.25,1172.49,109.079,63.349,1125.825,119.029,55.139,1147.372,75.637,40.375,1088.085,75.796,82.249,1090.38,57.183,81.249,1077.12,73.118,73.603,1094.97,
299,111.902,-195.214,920.805,89.808,-191.437,926.925,50.171,-192.589,945.03,20.143,-137.438,995.265,17.838,-82.155,1019.235,137.882,-198.547,961.35,195.011,-176.031,997.815,242.867,-139.768,992.46,71.365,-108.045,1026.63,45.843,-104.712,1021.53,49.003,-9.706,1029.18,73.458,70.934,1100.07,94.906,-106.086,1008.015,124.95,-24.317,1051.875,93.033,32.309,1118.175,104.078,-202.408,896.835,119.166,-207.3,918.51,82.519,-211.145,902.7,51.349,-243.831,1042.44,108.808,63.191,1123.02,118.455,55.055,1145.619,75.353,37.257,1084.005,75.991,82.461,1093.185,56.831,80.749,1070.49,73.22,73.706,1096.5,
300,111.344,-196.749,916.215,87.991,-193.017,934.575,47.327,-191.55,939.93,20.169,-137.614,996.54,17.82,-82.073,1018.215,137.407,-197.862,958.035,194.363,-175.446,994.5,242.493,-139.552,990.93,71.046,-107.562,1022.04,45.728,-104.45,1018.98,48.76,-6.854,1024.08,73.458,70.934,1100.07,92.265,-103.134,979.965,125.162,-24.358,1053.66,93.288,29.328,1121.235,101.537,-202.235,896.07,115.874,-205.918,912.39,82.775,-211.801,905.505,78.409,-213.411,912.39,107.992,62.718,1114.605,117.88,54.97,1143.866,75.158,37.16,1081.2,76.328,82.826,1098.03,57.562,81.787,1084.26,72.863,76.333,1091.145,
301,108.442,-196.037,912.9,87.487,-191.911,929.22,47.378,-194.333,940.95,20.061,-136.875,991.185,17.838,-82.155,1019.235,137.004,-197.283,955.23,194.114,-175.221,993.225,245.114,-143.802,1001.64,71.046,-107.562,1022.04,45.74,-104.476,1019.235,48.773,-6.856,1024.335,73.407,70.885,1099.305,91.857,-102.677,975.63,127.861,-24.323,1052.13,93.161,29.288,1119.705,98.886,-201.832,894.285,117.105,-208.105,922.08,82.216,-210.369,899.385,93.749,-208.64,891.99,108.388,62.947,1118.685,117.306,54.886,1142.113,80.089,38.098,1108.485,76.239,82.73,1096.755,57.515,81.72,1083.367,72.794,76.261,1090.125,
302,108.775,-196.64,915.705,87.919,-192.859,933.81,47.16,-193.438,936.615,20.123,-137.297,994.245,17.802,-81.991,1017.195,133.887,-196.545,951.66,190.756,-177.346,989.91,245.114,-143.802,1001.64,74.046,-107.857,1024.845,45.568,-104.084,1015.41,48.882,-6.871,1026.63,73.356,70.836,1098.54,95.021,-103.214,980.73,127.024,-24.164,1045.245,93.203,29.301,1120.215,98.943,-201.947,894.795,112.553,-206.902,905.76,79.369,-211.806,895.05,105.655,-210.478,889.44,112.06,63.292,1124.805,116.731,54.802,1140.36,80.071,38.089,1108.23,76.133,82.614,1095.225,57.467,81.653,1082.475,72.811,76.279,1090.38,
303,108.926,-199.424,916.98,87.295,-191.489,927.18,44.45,-192.806,933.555,20.071,-136.945,991.695,17.74,-81.703,1013.625,133.349,-195.755,947.835,190.265,-176.89,987.36,243.678,-142.96,995.775,73.604,-107.213,1018.725,45.362,-103.614,1010.82,48.845,-6.866,1025.865,73.356,70.836,1098.54,95.639,-103.885,987.105,127.644,-24.282,1050.345,97.3,32.714,1132.2,95.668,-202.649,887.145,109.082,-205.038,897.6,79.279,-211.564,894.03,119.763,-230.302,969.306,114.539,62.962,1118.94,120.169,54.943,1143.292,82.78,37.94,1103.895,75.69,82.134,1088.85,57.454,81.634,1082.22,72.897,76.368,1091.655,
304,105.262,-197.261,907.035,87.751,-192.49,932.025,44.377,-192.49,932.025,19.994,-136.417,987.87,17.785,-81.909,1016.175,132.811,-197.55,944.01,190.019,-176.661,986.085,243.429,-142.814,994.755,73.586,-107.186,1018.47,45.373,-103.64,1011.075,51.525,-6.849,1023.315,73.612,71.082,1102.365,97.616,-106.032,1007.505,125.94,-26.794,1036.32,100.942,32.891,1138.32,95.806,-202.941,888.42,109.887,-206.552,904.23,78.329,-211.448,883.32,133.872,-250.126,1049.172,118.781,66.687,1130.16,123.607,55.084,1146.225,86.277,38.15,1110.015,75.92,85.373,1092.165,56.587,80.402,1065.9,72.845,76.315,1090.89,
305,104.759,-198.789,902.7,87.463,-191.858,928.965,44.304,-192.174,930.495,20.009,-136.522,988.635,20.525,-81.744,1014.135,132.811,-197.55,944.01,189.331,-176.022,982.515,244.365,-143.363,998.58,73.162,-106.569,1012.605,48.238,-103.849,1013.115,48.882,-6.871,1026.63,73.561,71.033,1101.6,98.406,-106.891,1015.665,128.396,-26.715,1033.26,99.879,35.628,1126.335,93.133,-202.416,886.125,110.352,-207.426,908.055,76.525,-213.157,890.46,147.98,-269.95,1129.038,121.242,66.341,1124.295,125.561,57.678,1135.515,86.337,41.218,1110.78,75.814,85.254,1090.635,56.601,80.422,1066.155,72.88,76.351,1091.4,
306,105.173,-199.575,906.27,87.367,-191.647,927.945,41.597,-191.437,926.925,19.957,-136.17,986.085,20.422,-81.333,1009.035,132.345,-196.856,940.695,189.183,-175.885,981.75,243.928,-143.107,996.795,72.867,-106.139,1008.525,47.801,-102.908,1003.935,48.615,-6.834,1021.02,73.22,70.704,1096.5,101.745,-107.481,1021.275,127.509,-26.531,1026.12,104.368,38.659,1124.932,92.757,-204.017,882.555,109.887,-209.027,904.23,75.999,-214.113,884.34,162.088,-289.773,1208.904,123.361,68.883,1115.625,129.131,61.004,1139.595,91.378,43.76,1098.285,75.725,85.154,1089.36,54.478,81.614,1081.965,72.726,76.19,1089.105,
307,105.173,-199.575,906.27,87.463,-191.858,928.965,41.551,-191.226,925.905,19.952,-136.135,985.83,20.427,-81.354,1009.29,132.022,-196.376,938.4,188.545,-175.291,978.435,243.491,-142.85,995.01,75.628,-106.139,1008.525,47.838,-102.986,1004.7,48.785,-6.857,1024.59,73.263,70.745,1097.138,101.491,-107.213,1018.725,130.415,-26.55,1026.885,108.857,41.691,1123.53,92.382,-203.192,878.985,105.746,-205.785,890.205,75.648,-213.125,880.26,176.197,-309.597,1288.77,125.317,71.312,1105.935,134.462,60.595,1131.945,96.072,47.603,1117.92,72.59,87.951,1087.065,53.952,83.759,1071.51,72.897,76.368,1091.655,
308,104.611,-200.976,901.425,86.791,-190.383,921.825,41.437,-190.699,923.355,19.906,-135.818,983.535,20.365,-81.107,1006.23,131.95,-196.269,937.89,187.513,-176.995,973.08,243.242,-142.704,993.99,75.36,-105.764,1004.955,47.716,-102.725,1002.15,48.554,-6.825,1019.745,73.305,70.786,1097.775,104.019,-106.944,1016.175,129.638,-26.392,1020.765,110.79,44.309,1112.055,90.054,-203.368,879.75,106.14,-206.552,893.52,75.911,-213.866,883.32,190.305,-329.421,1368.636,130.675,73.946,1100.07,138.041,64.723,1123.53,97.414,49.785,1098.54,72.369,87.682,1083.75,52.598,83.141,1063.605,72.641,76.101,1087.83,
309,104.315,-200.408,898.875,86.743,-190.278,921.315,41.448,-190.752,923.61,19.911,-135.853,983.79,20.36,-81.086,1005.975,131.34,-195.362,933.555,186.923,-176.438,970.02,243.242,-142.704,993.99,77.913,-105.495,1002.405,47.607,-102.49,999.855,48.603,-6.832,1020.765,73.373,70.852,1098.795,103.575,-106.488,1011.84,132.101,-26.326,1018.215,111.485,46.376,1089.105,89.532,-202.19,874.65,105.716,-205.726,889.95,75.254,-214.411,875.67,204.413,-349.245,1448.502,132.509,76.279,1090.38,141.62,68.852,1115.115,103.093,52.621,1094.97,72.386,87.703,1084.005,51.244,82.523,1055.7,72.88,76.351,1091.4,
310,104.108,-200.01,897.09,86.767,-190.331,921.57,41.368,-190.383,921.825,19.782,-132.297,977.415,20.293,-80.819,1002.66,131.161,-195.095,932.28,186.432,-175.975,967.47,243.117,-142.631,993.48,78.032,-102.908,1003.935,50.485,-102.777,1002.66,48.384,-6.801,1016.175,73.05,73.534,1093.95,106.158,-106.3,1010.055,131.34,-23.403,1012.35,116.485,51.91,1080.18,89.428,-201.954,873.63,105.322,-204.96,886.635,75.232,-214.349,875.415,218.521,-369.069,1528.368,135.305,77.448,1065.39,144.741,72.421,1108.23,104.336,57.646,1076.865,69.108,90.265,1079.16,49.89,81.905,1047.795,76.505,76.993,1100.58,
311,104.138,-197.61,897.345,86.383,-189.488,917.49,41.231,-189.752,918.765,19.746,-132.056,975.63,20.267,-77.975,1001.385,130.945,-194.775,930.75,186.383,-175.928,967.215,243.678,-142.96,995.775,77.794,-102.594,1000.875,50.28,-102.359,998.58,48.287,-6.787,1014.135,72.88,73.363,1091.4,106.345,-106.488,1011.84,134.112,-23.403,1012.35,118.229,54.31,1069.215,89.349,-201.777,872.865,104.837,-204.017,882.555,75.166,-214.161,874.65,232.63,-388.892,1608.234,139.578,81.153,1075.845,147.861,75.991,1101.345,106.903,60.379,1073.04,68.83,89.903,1074.825,49.795,81.868,1049.676,76.115,76.6,1094.97,
312,103.339,-196.094,890.46,86.383,-189.488,917.49,41.277,-187.444,919.785,19.71,-131.814,973.845,22.915,-77.657,997.305,133.347,-194.561,929.73,185.891,-175.464,964.665,242.618,-142.338,991.44,80.226,-102.202,997.05,50.036,-99.142,993.735,48.117,-6.764,1010.565,72.692,73.174,1088.595,108.593,-103.222,1006.995,133.233,-23.25,1005.72,119.712,59.446,1056.465,89.219,-201.482,871.59,104.565,-203.486,880.26,75.254,-214.411,875.67,246.738,-408.716,1688.1,141.331,84.567,1045.245,150.981,79.561,1094.46,112.456,66.065,1069.98,68.716,89.753,1073.04,49.7,81.83,1051.556,76.133,76.618,1095.225,
313,102.362,-194.241,882.045,85.926,-188.488,912.645,43.722,-187.132,918.255,19.699,-129.081,973.335,22.956,-77.796,999.09,133.347,-192.016,929.73,188.781,-175.696,965.94,242.306,-142.155,990.165,79.816,-101.679,991.95,52.743,-99.117,993.48,48.032,-6.752,1008.78,72.863,73.346,1091.145,108.565,-103.196,1006.74,135.883,-20.481,1004.955,121.538,61.797,1047.285,89.167,-201.364,871.08,104.11,-200.203,876.435,77.493,-211.582,873.885,244.896,-404.313,1673.51,142.046,86.127,1029.69,152.22,84.576,1081.965,113.103,70.5,1048.815,65.685,92.559,1071.51,49.605,81.793,1053.437,76.186,76.672,1095.99,
314,102.392,-191.882,882.3,85.878,-188.382,912.135,43.661,-186.873,916.98,19.658,-128.81,971.295,22.874,-74.793,995.52,133.201,-191.805,928.71,188.681,-175.604,965.43,243.304,-142.741,994.245,83.04,-99.575,998.07,52.675,-98.989,992.205,47.862,-3.976,1005.21,72.982,73.466,1092.93,111.265,-103.143,1006.23,135.366,-17.663,1001.13,123.436,67.004,1039.125,89.141,-198.921,870.825,104.292,-200.552,877.965,77.56,-211.767,874.65,243.053,-399.911,1658.921,147.261,90.435,1046.392,155.072,87.476,1081.2,115.212,72.89,1041.93,66.029,93.043,1077.12,49.51,81.755,1055.318,76.204,76.69,1096.245,
315,102.48,-189.631,883.065,85.494,-187.54,908.055,43.612,-186.665,915.96,19.637,-126.019,970.275,22.891,-72.123,996.285,132.981,-191.489,927.18,188.98,-175.882,966.96,243.054,-142.594,993.225,82.489,-98.913,991.44,52.729,-96.372,993.225,47.947,-3.983,1006.995,72.914,73.397,1091.91,110.701,-99.88,1001.13,137.72,-17.613,998.325,125.506,69.421,1032.75,91.283,-198.397,868.53,103.716,-199.446,873.12,76.927,-210.038,867.51,241.211,-395.508,1644.331,152.475,94.742,1063.095,157.212,89.967,1075.59,117.862,78.46,1040.145,65.732,92.625,1072.275,49.415,81.718,1057.198,76.062,76.547,1094.205,
316,101.652,-188.097,875.925,87.684,-184.43,904.995,45.991,-183.645,913.41,19.679,-126.284,972.315,22.868,-72.05,995.265,132.652,-191.015,924.885,188.98,-175.882,966.96,242.93,-142.521,992.715,85.597,-96.644,996.03,55.42,-96.323,992.715,47.825,-3.973,1004.445,72.709,73.192,1088.85,113.47,-99.905,1001.385,136.911,-14.793,992.46,125.568,72.283,1033.26,91.23,-198.281,868.02,106.293,-197.401,874.65,77.945,-210.41,878.985,239.369,-391.105,1629.741,151.902,96.279,1055.19,159.245,92.382,1069.47,120.088,80.889,1034.79,62.782,92.603,1072.02,49.32,81.681,1059.079,76.133,76.618,1095.225,
317,101.741,-185.862,876.69,87.857,-184.794,906.78,46.043,-183.85,914.43,19.57,-125.588,966.96,22.885,-69.378,996.03,135.408,-191.331,926.415,189.279,-173.509,968.49,242.68,-142.375,991.695,85.773,-96.842,998.07,55.277,-93.365,990.165,47.777,-3.969,1003.425,72.658,73.14,1088.085,113.037,-99.524,997.56,136.911,-14.793,992.46,129.125,72.694,1039.125,90.828,-195.041,864.195,105.859,-196.595,871.08,76.837,-207.419,866.49,237.526,-386.702,1615.152,151.328,97.816,1047.285,157.422,94.219,1057.23,120.798,81.367,1040.91,62.796,92.625,1072.275,49.225,81.643,1060.959,76.186,76.672,1095.99,
318,102.007,-186.348,878.985,87.189,-183.391,899.895,48.397,-183.286,911.625,19.648,-123.428,970.785,22.891,-66.669,996.285,134.886,-190.594,922.845,188.681,-172.961,965.43,244.178,-143.253,997.815,84.918,-93.173,988.125,58.167,-90.934,993.225,50.37,-1.218,1000.365,73.016,73.5,1093.44,115.472,-96.546,995.01,139.089,-12.03,988.635,128.396,75.112,1033.26,90.935,-195.271,865.215,105.673,-196.25,869.55,79.232,-205.108,866.745,235.684,-382.299,1600.562,150.755,99.353,1039.38,160.355,97.137,1057.485,119.851,83.556,1032.75,62.677,92.448,1070.235,49.131,81.606,1062.84,75.92,76.404,1092.165,
319,101.741,-183.462,876.69,86.621,-182.196,894.03,48.262,-182.773,909.075,19.524,-122.649,964.665,22.879,-66.635,995.775,134.588,-187.652,920.805,188.582,-172.869,964.92,243.304,-142.741,994.245,87.849,-93.413,990.675,58.018,-90.701,990.675,50.254,-1.216,998.07,72.863,73.346,1091.145,115.413,-93.774,994.5,137.69,-9.229,978.69,128.238,77.844,1031.985,93.166,-194.984,863.94,105.487,-193.528,868.02,79.139,-204.866,865.725,233.842,-377.897,1585.972,150.182,100.89,1031.475,159.775,99.67,1053.66,123.012,86.618,1035.555,62.767,92.581,1071.765,49.036,81.568,1064.721,75.796,76.279,1090.38,
320,104.05,-183.302,875.925,88.129,-180.273,884.595,50.722,-180.183,908.565,22.159,-122.617,964.41,25.592,-63.876,995.265,136.501,-186.821,916.725,188.432,-172.732,964.155,241.494,-141.679,986.85,87.126,-89.954,982.515,60.433,-87.559,985.83,50.357,-1.218,1000.11,72.692,73.174,1088.595,114.643,-93.148,987.87,137.905,-9.244,980.22,127.953,77.671,1029.69,92.341,-193.257,856.29,108.085,-193.926,869.805,78.533,-203.297,859.095,231.999,-373.494,1571.383,149.608,102.427,1023.57,160.162,99.911,1056.21,122.982,86.597,1035.3,62.647,92.404,1069.725,48.941,81.531,1066.601,76.239,76.725,1096.755,
321,103.383,-182.128,870.315,87.366,-178.714,876.945,50.665,-179.981,907.545,22.194,-122.812,965.94,25.553,-63.778,993.735,136.425,-186.717,916.215,188.681,-172.961,965.43,241.806,-141.862,988.125,90.095,-90.234,985.575,60.636,-87.853,989.145,50.331,-1.217,999.6,72.982,73.466,1092.93,117.893,-90.864,992.46,141.43,-6.6,986.085,128.365,77.921,1033.005,94.798,-193.487,857.31,107.831,-193.471,867.765,78.813,-201.661,862.155,230.157,-369.091,1556.793,149.496,102.351,1022.805,159.736,99.646,1053.405,124.829,87.898,1050.855,62.587,92.316,1068.705,48.846,81.494,1068.482,76.364,76.85,1098.54,
322,103.05,-181.541,867.51,89.532,-178.246,874.65,52.925,-179.223,903.72,22.206,-120.231,966.45,25.566,-61.089,994.245,138.43,-186.041,912.9,191.425,-173.052,965.94,241.619,-141.752,987.36,92.289,-87.06,980.22,62.886,-84.531,982.005,52.892,-1.213,996.285,72.743,73.226,1089.36,116.863,-90.071,983.79,140.15,-6.54,977.16,127.541,77.421,1026.375,94.29,-192.451,852.72,109.43,-192.107,861.645,80.549,-200.11,855.525,228.315,-364.688,1542.204,149.385,102.274,1022.04,158.46,101.71,1044.99,122.8,86.469,1033.77,62.602,92.338,1068.96,48.751,81.456,1070.363,76.098,76.583,1094.715,
323,105.425,-181.541,867.51,89.245,-177.675,871.845,52.851,-178.97,902.445,24.74,-119.691,962.115,25.553,-61.058,993.735,137.657,-185.002,907.8,191.628,-173.235,966.96,239.56,-140.544,978.945,92.481,-87.242,982.26,65.336,-84.223,978.435,52.837,-1.212,995.265,72.76,70.26,1089.615,119.401,-87.264,982.515,139.821,-6.525,974.865,128.048,77.729,1030.455,96.596,-192.394,852.465,112.119,-192.676,864.195,79.852,-198.381,848.13,226.472,-360.285,1527.614,149.273,102.198,1021.275,159.04,102.083,1048.815,123.103,86.682,1036.32,62.811,92.647,1072.53,48.656,81.419,1072.243,76.115,73.603,1094.97,
